companyString,date,twitteruserid,id,count(*),favoriteCount,retweetCount,isReply,isRetweet,isStatusQuote,hasPlace,hasCoords,possiblySensitive,hasExtendedMediaEntities,hasHashtagEntities,hasMediaEntities,hasMentionEntities,hasUrlEntities
DPR Construction,2012-09,12,36725949,18,2,17,2,6,0,0,0,0,2,7,2,12,11
DPR Construction,2012-10,12,36725949,8,1,13,0,1,0,0,0,0,0,1,0,4,7
DPR Construction,2012-11,12,36725949,92,12,46,10,0,0,0,0,0,3,76,3,54,73
DPR Construction,2012-12,12,36725949,68,13,35,3,0,0,0,0,0,1,55,1,24,58
DPR Construction,2013-01,12,36725949,134,13,76,10,1,0,0,0,0,3,97,3,65,111
DPR Construction,2013-02,12,36725949,162,38,148,28,1,0,1,1,0,5,122,5,122,119
DPR Construction,2013-03,12,36725949,107,19,74,8,0,0,0,0,0,2,77,2,68,93
DPR Construction,2013-04,12,36725949,91,24,49,9,1,0,0,0,0,7,67,7,54,62
DPR Construction,2013-05,12,36725949,100,17,74,7,0,0,0,0,0,3,78,3,43,84
DPR Construction,2013-06,12,36725949,96,28,48,12,0,0,0,0,0,1,81,1,54,82
DPR Construction,2013-07,12,36725949,78,25,79,7,1,0,0,0,0,4,66,4,54,61
DPR Construction,2013-08,12,36725949,83,37,80,6,1,0,0,0,0,2,70,2,59,73
DPR Construction,2013-09,12,36725949,75,34,103,0,1,0,0,0,0,6,50,6,58,66
DPR Construction,2013-10,12,36725949,76,39,134,3,0,0,0,0,0,2,60,2,60,66
DPR Construction,2013-11,12,36725949,75,54,89,0,0,0,0,0,0,6,60,6,54,56
DPR Construction,2013-12,12,36725949,55,23,64,4,0,0,0,0,0,4,37,4,39,46
DPR Construction,2014-01,12,36725949,59,53,64,4,0,0,0,0,0,1,34,1,32,53
DPR Construction,2014-02,12,36725949,56,46,86,1,1,0,0,0,0,0,42,0,41,54
DPR Construction,2014-03,12,36725949,62,51,50,0,0,0,0,0,0,2,42,2,53,57
DPR Construction,2014-04,12,36725949,46,40,46,4,0,0,0,0,0,7,33,7,37,42
DPR Construction,2014-05,12,36725949,51,65,82,0,0,0,0,0,0,6,18,6,35,42
DPR Construction,2014-06,12,36725949,56,45,61,1,0,0,0,0,0,0,35,0,43,48
DPR Construction,2014-07,12,36725949,62,38,56,5,0,0,0,0,0,1,19,1,40,58
DPR Construction,2014-08,12,36725949,50,52,58,3,0,0,0,0,0,0,23,0,39,48
DPR Construction,2014-09,12,36725949,47,58,56,1,0,0,0,0,0,0,18,0,37,45
DPR Construction,2014-10,12,36725949,37,43,69,1,2,0,0,0,0,1,17,1,29,35
DPR Construction,2014-11,12,36725949,45,61,52,0,3,0,0,0,0,2,35,2,35,40
DPR Construction,2014-12,12,36725949,36,58,36,1,1,0,0,0,0,1,28,1,26,33
DPR Construction,2015-01,12,36725949,52,76,40,1,0,0,0,0,0,0,42,0,39,51
DPR Construction,2015-02,12,36725949,51,75,56,0,2,0,0,0,0,4,43,4,37,46
DPR Construction,2015-03,12,36725949,56,63,67,1,14,0,0,0,0,11,44,11,46,47
DPR Construction,2015-04,12,36725949,28,28,34,0,5,0,0,0,0,4,24,4,24,23
DPR Construction,2015-05,12,36725949,36,50,41,1,2,0,0,0,0,0,28,0,32,34
DPR Construction,2015-06,12,36725949,50,75,89,3,11,0,0,0,0,12,36,12,45,38
DPR Construction,2015-07,12,36725949,40,91,73,1,1,0,0,0,0,4,31,4,31,34
DPR Construction,2015-08,12,36725949,54,91,92,1,2,0,0,0,0,2,46,2,30,51
DPR Construction,2015-09,12,36725949,45,99,102,0,3,1,0,0,0,3,35,3,23,42
DPR Construction,2015-10,12,36725949,37,61,52,0,6,1,0,0,0,5,24,5,28,32
DPR Construction,2015-11,12,36725949,39,54,50,1,8,1,0,0,0,10,28,10,27,29
DPR Construction,2015-12,12,36725949,28,42,47,0,4,0,0,0,0,3,17,3,18,24
DPR Construction,2016-01,12,36725949,37,87,43,0,1,0,0,0,0,5,16,5,14,33
DPR Construction,2016-02,12,36725949,38,75,56,0,11,0,0,0,0,19,17,19,25,25
DPR Construction,2016-03,12,36725949,24,60,49,0,8,0,0,0,0,10,12,10,11,20
DPR Construction,2016-04,12,36725949,23,116,51,1,2,0,0,0,0,14,4,14,4,11
DPR Construction,2016-05,12,36725949,4,7,5,1,2,0,0,0,0,2,2,2,3,1
DreamWorks Animation SKG,2014-10,13,25341996,60,2695,2662,10,19,0,0,0,0,23,43,23,35,16
DreamWorks Animation SKG,2014-11,13,25341996,320,17319,22101,3,109,0,0,0,0,142,220,142,165,164
DreamWorks Animation SKG,2014-12,13,25341996,156,8960,11553,6,20,0,0,0,0,96,102,96,36,68
DreamWorks Animation SKG,2015-01,13,25341996,126,16337,18389,3,36,0,0,0,0,77,93,77,53,32
DreamWorks Animation SKG,2015-02,13,25341996,217,12642,37245,2,83,0,0,0,0,84,188,84,127,49
DreamWorks Animation SKG,2015-03,13,25341996,223,18648,54340,2,78,0,0,0,0,155,178,155,146,87
DreamWorks Animation SKG,2015-04,13,25341996,75,6728,9110,1,13,0,0,0,0,33,54,33,32,33
DreamWorks Animation SKG,2015-05,13,25341996,68,6848,9108,1,18,0,0,0,0,46,50,46,28,31
DreamWorks Animation SKG,2015-06,13,25341996,255,14325,15294,69,23,2,0,0,0,103,221,103,99,42
DreamWorks Animation SKG,2015-07,13,25341996,78,4260,8604,2,33,0,0,0,0,43,66,43,49,48
DreamWorks Animation SKG,2015-08,13,25341996,91,7994,10046,1,12,0,0,0,0,77,82,77,31,24
DreamWorks Animation SKG,2015-09,13,25341996,92,8047,9252,0,9,0,0,0,0,81,81,81,11,18
DreamWorks Animation SKG,2015-10,13,25341996,360,14284,14450,1,56,58,0,0,0,182,311,182,153,121
DreamWorks Animation SKG,2015-11,13,25341996,156,11654,11966,0,9,0,0,0,0,147,136,147,11,22
DreamWorks Animation SKG,2015-12,13,25341996,449,21308,16812,32,57,12,0,0,0,194,400,194,153,107
DreamWorks Animation SKG,2016-01,13,25341996,245,35055,38615,30,64,11,0,0,0,143,220,143,129,74
DreamWorks Animation SKG,2016-02,13,25341996,84,12162,13718,0,30,0,0,0,0,48,60,48,47,47
DreamWorks Animation SKG,2016-03,13,25341996,104,4760,12460,0,65,1,0,0,0,68,72,68,78,20
DreamWorks Animation SKG,2016-04,13,25341996,66,2992,7514,0,50,0,0,0,0,39,23,39,54,7
DreamWorks Animation SKG,2016-05,13,25341996,4,0,235,0,4,0,0,0,0,2,1,2,4,1
NuStar Energy,2009-07,14,58910381,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2009-08,14,58910381,3,1,0,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2009-09,14,58910381,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2009-10,14,58910381,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2009-11,14,58910381,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2009-12,14,58910381,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2010-01,14,58910381,3,1,0,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2010-04,14,58910381,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2010-05,14,58910381,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2010-08,14,58910381,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2010-10,14,58910381,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2010-12,14,58910381,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2011-01,14,58910381,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2011-02,14,58910381,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2011-04,14,58910381,2,2,1,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2011-05,14,58910381,1,0,1,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2011-06,14,58910381,1,0,3,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2011-07,14,58910381,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2011-08,14,58910381,2,0,1,0,0,0,0,0,0,0,0,0,0,1
NuStar Energy,2011-09,14,58910381,1,0,1,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2011-10,14,58910381,3,0,0,0,0,0,0,0,0,1,0,1,0,1
NuStar Energy,2011-12,14,58910381,1,0,1,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2012-01,14,58910381,2,0,1,0,0,0,0,0,0,0,0,0,0,2
NuStar Energy,2012-03,14,58910381,1,0,3,0,0,0,0,0,0,0,0,0,0,0
NuStar Energy,2012-04,14,58910381,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NuStar Energy,2012-05,14,58910381,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NuStar Energy,2012-07,14,58910381,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NuStar Energy,2012-10,14,58910381,5,0,3,0,0,0,0,0,0,0,2,0,1,3
NuStar Energy,2012-11,14,58910381,1,0,0,0,0,0,0,0,0,1,1,1,0,0
NuStar Energy,2012-12,14,58910381,4,1,3,0,0,0,0,0,0,0,0,0,0,4
NuStar Energy,2013-01,14,58910381,11,2,6,1,0,0,0,0,0,5,7,5,7,6
NuStar Energy,2013-02,14,58910381,4,0,2,1,0,0,0,0,0,1,0,1,4,3
NuStar Energy,2013-03,14,58910381,2,0,0,0,0,0,0,0,0,0,0,0,0,1
NuStar Energy,2013-04,14,58910381,3,4,1,0,0,0,0,0,0,0,1,0,1,3
NuStar Energy,2013-06,14,58910381,4,3,5,1,0,0,0,0,0,4,4,4,1,0
NuStar Energy,2013-07,14,58910381,3,1,0,0,0,0,0,0,0,3,0,3,2,0
NuStar Energy,2013-11,14,58910381,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NuStar Energy,2013-12,14,58910381,5,3,1,0,0,0,0,0,0,2,0,2,0,3
NuStar Energy,2014-01,14,58910381,2,0,4,1,1,0,0,0,0,0,2,0,2,2
NuStar Energy,2014-02,14,58910381,8,1,10,0,1,0,0,0,0,5,0,5,1,2
NuStar Energy,2014-03,14,58910381,2,1,1,0,0,0,0,0,0,1,0,1,0,1
NuStar Energy,2014-04,14,58910381,19,13,26,0,7,0,0,0,0,11,5,11,12,5
NuStar Energy,2014-05,14,58910381,1,0,0,0,0,0,0,0,0,1,1,1,1,0
NuStar Energy,2014-06,14,58910381,16,13,3,1,0,0,0,0,0,16,14,16,10,0
NuStar Energy,2014-07,14,58910381,9,1,9,1,1,0,0,0,0,6,4,6,6,3
NuStar Energy,2014-08,14,58910381,9,4,4,1,0,0,0,0,0,7,8,7,8,2
NuStar Energy,2014-09,14,58910381,3,1,2,0,0,0,0,0,0,3,0,3,3,0
NuStar Energy,2014-10,14,58910381,5,4,6,0,2,0,0,0,0,4,3,4,4,1
NuStar Energy,2014-11,14,58910381,4,1,4,0,2,0,0,0,0,2,3,2,3,0
NuStar Energy,2014-12,14,58910381,10,5,6,0,3,0,0,0,0,7,4,7,6,1
NuStar Energy,2015-01,14,58910381,6,4,1,0,0,0,0,0,0,5,2,5,0,1
NuStar Energy,2015-03,14,58910381,6,4,10,0,2,0,0,0,0,2,5,2,6,4
NuStar Energy,2015-04,14,58910381,6,9,7,0,1,0,0,0,0,5,4,5,5,0
NuStar Energy,2015-06,14,58910381,7,5,10,0,3,0,0,0,0,2,5,2,6,5
NuStar Energy,2015-07,14,58910381,2,0,0,0,0,0,0,0,0,2,0,2,2,0
NuStar Energy,2015-08,14,58910381,3,8,0,0,0,0,0,0,0,0,0,0,3,0
NuStar Energy,2015-09,14,58910381,5,11,7,0,1,0,0,0,0,2,1,2,4,1
NuStar Energy,2015-10,14,58910381,4,9,7,0,0,0,0,0,0,4,4,4,3,0
NuStar Energy,2015-11,14,58910381,3,0,4,0,1,0,0,0,0,3,1,3,3,0
NuStar Energy,2015-12,14,58910381,8,15,9,0,0,0,0,0,0,8,0,8,3,0
NuStar Energy,2016-03,14,58910381,4,11,9,0,0,0,0,0,0,3,4,3,3,3
NuStar Energy,2016-04,14,58910381,2,0,3,1,1,0,0,0,0,0,1,0,2,1
Kimpton Hotels & Restaurants,2011-06,15,310540568,62,0,1,0,0,0,0,0,0,0,59,0,0,60
Kimpton Hotels & Restaurants,2011-07,15,310540568,30,0,2,7,1,0,0,0,0,0,16,0,8,23
Kimpton Hotels & Restaurants,2011-08,15,310540568,11,1,0,0,0,0,0,0,0,0,7,0,1,11
Kimpton Hotels & Restaurants,2011-09,15,310540568,11,0,0,0,0,0,0,0,0,0,8,0,0,10
Kimpton Hotels & Restaurants,2011-10,15,310540568,13,0,2,0,1,0,0,0,0,0,7,0,1,11
Kimpton Hotels & Restaurants,2011-11,15,310540568,18,1,6,4,1,0,0,0,0,0,6,0,6,11
Kimpton Hotels & Restaurants,2011-12,15,310540568,7,0,1,0,0,0,0,0,0,0,4,0,0,5
Kimpton Hotels & Restaurants,2012-01,15,310540568,16,0,3,0,0,0,0,0,0,2,3,2,0,11
Kimpton Hotels & Restaurants,2012-02,15,310540568,20,0,0,2,0,0,0,0,0,1,2,1,5,12
Kimpton Hotels & Restaurants,2012-03,15,310540568,12,0,0,1,0,0,0,0,0,0,1,0,1,9
Kimpton Hotels & Restaurants,2012-04,15,310540568,13,0,1,0,0,0,0,0,0,0,2,0,0,11
Kimpton Hotels & Restaurants,2012-05,15,310540568,11,1,7,0,1,0,0,0,0,3,0,3,1,5
Kimpton Hotels & Restaurants,2012-06,15,310540568,5,0,0,0,0,0,0,0,0,0,0,0,0,5
Kimpton Hotels & Restaurants,2012-07,15,310540568,7,0,0,0,0,0,0,0,0,0,0,0,0,7
Kimpton Hotels & Restaurants,2012-08,15,310540568,6,0,0,0,0,0,0,0,0,0,0,0,0,6
Kimpton Hotels & Restaurants,2012-09,15,310540568,7,0,4,0,0,0,0,0,0,0,0,0,0,5
Kimpton Hotels & Restaurants,2012-10,15,310540568,8,0,4,1,0,0,0,0,0,0,0,0,2,6
Kimpton Hotels & Restaurants,2012-11,15,310540568,12,0,0,0,0,0,0,0,0,0,3,0,0,10
Kimpton Hotels & Restaurants,2012-12,15,310540568,10,3,7,1,1,0,0,0,0,0,1,0,2,6
Kimpton Hotels & Restaurants,2013-01,15,310540568,9,2,12,0,0,0,0,0,0,1,1,1,0,8
Kimpton Hotels & Restaurants,2013-02,15,310540568,11,3,4,2,0,0,0,0,0,1,1,1,5,5
Kimpton Hotels & Restaurants,2013-03,15,310540568,11,0,29,0,2,0,0,0,0,3,4,3,3,6
Kimpton Hotels & Restaurants,2013-04,15,310540568,21,1,3,2,0,0,0,0,0,2,1,2,7,13
Kimpton Hotels & Restaurants,2013-05,15,310540568,12,1,0,0,0,0,0,0,0,0,2,0,0,12
Kimpton Hotels & Restaurants,2013-06,15,310540568,9,3,23,0,1,0,0,0,0,1,3,1,2,5
Kimpton Hotels & Restaurants,2013-07,15,310540568,11,5,7,1,1,0,0,0,0,0,0,0,2,9
Kimpton Hotels & Restaurants,2013-08,15,310540568,6,3,3,2,0,0,0,0,0,1,0,1,2,3
Kimpton Hotels & Restaurants,2013-09,15,310540568,11,0,10,0,2,0,0,0,0,1,2,1,2,8
Kimpton Hotels & Restaurants,2013-10,15,310540568,18,2,8,4,2,0,0,0,0,5,4,5,9,3
Kimpton Hotels & Restaurants,2013-11,15,310540568,9,1,2,2,1,0,0,0,0,1,2,1,3,4
Kimpton Hotels & Restaurants,2013-12,15,310540568,10,4,10,2,0,0,0,0,0,0,2,0,4,8
Kimpton Hotels & Restaurants,2014-02,15,310540568,6,1,0,3,0,0,0,0,0,1,0,1,4,0
Kimpton Hotels & Restaurants,2014-03,15,310540568,7,2,1,1,0,0,0,0,0,4,2,4,1,1
Kimpton Hotels & Restaurants,2014-04,15,310540568,4,0,0,0,0,0,0,0,0,1,1,1,0,4
Kimpton Hotels & Restaurants,2014-05,15,310540568,4,3,0,1,0,0,0,0,0,0,1,0,1,2
Kimpton Hotels & Restaurants,2014-06,15,310540568,14,4,8,6,2,0,0,0,0,2,2,2,7,7
Kimpton Hotels & Restaurants,2014-07,15,310540568,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Kimpton Hotels & Restaurants,2014-08,15,310540568,6,4,1,0,0,0,0,0,0,3,3,3,0,3
Kimpton Hotels & Restaurants,2014-09,15,310540568,5,4,0,0,0,0,0,0,0,0,2,0,0,5
Kimpton Hotels & Restaurants,2014-10,15,310540568,11,12,5,6,1,0,0,0,0,1,0,1,6,5
Kimpton Hotels & Restaurants,2014-11,15,310540568,9,5,4,5,1,0,0,0,0,1,1,1,7,2
Kimpton Hotels & Restaurants,2014-12,15,310540568,4,3,4,1,1,0,0,0,0,0,1,0,1,3
Kimpton Hotels & Restaurants,2015-01,15,310540568,4,2,0,0,0,0,0,0,0,3,2,3,1,1
Kimpton Hotels & Restaurants,2015-02,15,310540568,12,7,8,7,1,0,0,0,0,3,1,3,9,2
Kimpton Hotels & Restaurants,2015-03,15,310540568,10,5,42,7,1,0,0,0,0,3,2,3,8,1
Kimpton Hotels & Restaurants,2015-04,15,310540568,3,3,0,1,0,0,0,0,0,0,2,0,1,1
Kimpton Hotels & Restaurants,2015-05,15,310540568,3,1,0,2,0,0,0,0,0,0,0,0,2,1
Kimpton Hotels & Restaurants,2015-06,15,310540568,1,1,0,0,0,0,0,0,0,1,1,1,0,1
Kimpton Hotels & Restaurants,2015-07,15,310540568,3,1,1,3,0,0,0,0,0,0,0,0,3,1
Kimpton Hotels & Restaurants,2015-08,15,310540568,1,3,1,0,0,0,0,0,0,1,1,1,0,1
Kimpton Hotels & Restaurants,2015-09,15,310540568,2,2,0,0,0,1,0,0,0,1,2,1,0,1
Kimpton Hotels & Restaurants,2015-10,15,310540568,2,1,1,1,0,0,0,0,0,1,1,1,1,0
Kimpton Hotels & Restaurants,2015-11,15,310540568,2,3,0,1,0,0,0,0,0,0,1,0,1,1
Kimpton Hotels & Restaurants,2015-12,15,310540568,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Kimpton Hotels & Restaurants,2016-02,15,310540568,10,10,4,0,0,1,0,0,0,3,10,3,7,1
Kimpton Hotels & Restaurants,2016-03,15,310540568,8,9,29,0,2,0,0,0,0,4,8,4,7,0
JM Family Enterprises,2014-06,16,2151027474,5,2,1,0,0,0,5,5,0,0,5,0,0,5
JM Family Enterprises,2014-07,16,2151027474,6,1,0,0,0,0,2,2,0,0,6,0,0,6
JM Family Enterprises,2014-08,16,2151027474,6,1,0,0,0,0,0,0,0,0,6,0,0,6
JM Family Enterprises,2014-09,16,2151027474,59,1,2,0,0,0,55,55,0,0,59,0,0,59
JM Family Enterprises,2014-10,16,2151027474,362,9,23,0,0,0,343,343,0,0,362,0,0,362
JM Family Enterprises,2014-11,16,2151027474,152,5,3,0,0,0,142,142,0,0,152,0,0,152
JM Family Enterprises,2014-12,16,2151027474,108,1,1,0,0,0,105,105,0,0,108,0,0,108
JM Family Enterprises,2015-01,16,2151027474,27,0,0,0,0,0,27,27,0,0,27,0,0,27
JM Family Enterprises,2015-03,16,2151027474,6,1,0,0,0,0,6,6,0,0,6,0,0,6
JM Family Enterprises,2015-09,16,2151027474,1,0,0,0,0,0,1,1,0,0,1,0,0,1
JM Family Enterprises,2016-01,16,2151027474,1,0,0,0,0,0,1,1,0,0,1,0,0,1
JM Family Enterprises,2016-02,16,2151027474,1,0,0,0,0,0,1,1,0,0,1,0,0,1
JM Family Enterprises,2016-04,16,2151027474,19,1,0,0,0,0,15,15,0,0,19,0,0,19
JM Family Enterprises,2016-05,16,2151027474,40,1,0,0,0,0,38,38,0,0,40,0,0,40
Chesapeake Energy,2011-09,17,71323944,235,41,526,117,27,0,0,0,0,0,45,0,168,85
Chesapeake Energy,2011-10,17,71323944,148,50,391,48,13,0,0,0,0,3,33,3,81,80
Chesapeake Energy,2011-11,17,71323944,149,25,416,41,23,0,0,0,0,5,38,5,82,83
Chesapeake Energy,2011-12,17,71323944,201,26,531,78,29,0,0,0,0,5,40,5,122,99
Chesapeake Energy,2012-01,17,71323944,215,47,598,90,31,0,0,0,0,2,67,2,166,79
Chesapeake Energy,2012-02,17,71323944,215,85,837,102,27,0,0,0,0,4,54,4,155,111
Chesapeake Energy,2012-03,17,71323944,287,103,1262,160,48,0,0,0,0,6,66,6,242,126
Chesapeake Energy,2012-04,17,71323944,237,47,845,87,50,0,0,0,0,13,105,13,166,97
Chesapeake Energy,2012-05,17,71323944,143,30,768,43,56,0,0,0,0,7,69,7,109,73
Chesapeake Energy,2012-06,17,71323944,123,31,518,25,33,0,0,0,0,5,49,5,88,84
Chesapeake Energy,2012-07,17,71323944,127,56,734,40,33,0,0,0,0,5,46,5,85,67
Chesapeake Energy,2012-08,17,71323944,108,33,458,21,30,0,0,0,0,9,57,9,73,77
Chesapeake Energy,2012-09,17,71323944,61,14,323,8,19,0,0,0,0,5,28,5,42,43
Chesapeake Energy,2012-10,17,71323944,88,49,670,18,31,0,0,0,0,17,46,17,65,47
Chesapeake Energy,2012-11,17,71323944,70,38,540,17,22,0,0,0,0,8,38,8,58,44
Chesapeake Energy,2012-12,17,71323944,63,29,283,20,18,0,0,0,0,5,34,5,49,32
Chesapeake Energy,2013-01,17,71323944,44,39,259,13,15,0,0,0,0,2,16,2,35,34
Chesapeake Energy,2013-02,17,71323944,35,32,405,7,13,0,0,0,0,3,17,3,27,26
Chesapeake Energy,2013-03,17,71323944,32,23,149,11,8,0,0,0,0,4,13,4,27,18
Chesapeake Energy,2013-04,17,71323944,58,29,324,13,21,0,0,0,0,13,25,13,49,29
Chesapeake Energy,2013-05,17,71323944,66,49,2727,29,18,0,0,0,0,10,22,10,58,31
Chesapeake Energy,2013-06,17,71323944,27,14,115,7,9,0,0,0,0,6,10,6,22,15
Chesapeake Energy,2013-07,17,71323944,26,23,132,8,5,0,0,0,0,4,4,4,21,19
Chesapeake Energy,2013-08,17,71323944,21,9,113,3,9,0,0,0,0,9,7,9,16,12
Chesapeake Energy,2013-09,17,71323944,19,13,121,5,9,0,0,0,0,7,7,7,15,9
Chesapeake Energy,2013-10,17,71323944,13,8,1583,4,3,0,0,0,0,4,4,4,11,9
Chesapeake Energy,2013-11,17,71323944,26,22,251,14,6,0,0,0,0,3,8,3,20,9
Chesapeake Energy,2013-12,17,71323944,20,32,99,6,4,0,0,0,0,7,14,7,13,8
Chesapeake Energy,2014-01,17,71323944,33,159,253,14,9,0,0,0,0,5,16,5,27,18
Chesapeake Energy,2014-02,17,71323944,17,58,85,10,2,0,0,0,0,1,3,1,16,9
Chesapeake Energy,2014-03,17,71323944,10,52,40,5,1,0,0,0,0,0,4,0,8,6
Chesapeake Energy,2014-04,17,71323944,20,48,271,5,7,0,0,0,0,7,11,7,15,11
Chesapeake Energy,2014-05,17,71323944,19,69,119,3,7,0,0,0,0,6,9,6,18,9
Chesapeake Energy,2014-06,17,71323944,35,10,41,23,10,0,0,0,0,6,4,6,33,7
Chesapeake Energy,2014-07,17,71323944,15,30,282,3,6,0,0,0,0,4,1,4,10,10
Chesapeake Energy,2014-08,17,71323944,13,7,36,5,5,0,0,0,0,2,4,2,12,6
Chesapeake Energy,2014-09,17,71323944,21,13,72,12,5,0,0,0,0,5,4,5,19,6
Chesapeake Energy,2014-10,17,71323944,21,40,103,8,6,0,0,0,0,7,10,7,15,6
Chesapeake Energy,2014-11,17,71323944,17,38,73,5,6,0,0,0,0,4,14,4,14,4
Chesapeake Energy,2014-12,17,71323944,39,52,97,27,4,0,0,0,0,5,24,5,32,24
Chesapeake Energy,2015-01,17,71323944,19,13,29,16,2,0,0,0,0,2,9,2,16,7
Chesapeake Energy,2015-02,17,71323944,8,26,36,2,1,0,0,0,0,2,1,2,6,5
Chesapeake Energy,2015-03,17,71323944,7,0,23,2,4,0,0,0,0,3,5,3,7,2
Chesapeake Energy,2015-04,17,71323944,9,11,471,2,4,0,0,0,0,2,5,2,9,4
Chesapeake Energy,2015-05,17,71323944,10,12,14,7,1,0,0,0,0,1,2,1,8,3
Chesapeake Energy,2015-06,17,71323944,3,0,10,1,2,0,0,0,0,2,2,2,3,1
Chesapeake Energy,2015-07,17,71323944,5,4,41,1,3,0,0,0,0,2,3,2,4,3
Chesapeake Energy,2015-08,17,71323944,10,28,30,2,1,1,0,0,0,2,8,2,5,3
Chesapeake Energy,2015-09,17,71323944,2,0,6,1,1,0,0,0,0,1,1,1,2,0
Chesapeake Energy,2015-11,17,71323944,1,8,6,0,0,0,0,0,0,1,0,1,0,0
Chesapeake Energy,2015-12,17,71323944,1,7,4,0,0,1,0,0,0,0,0,0,1,1
Chesapeake Energy,2016-03,17,71323944,2,24,11,1,0,0,0,0,0,2,0,2,1,0
Chesapeake Energy,2016-04,17,71323944,2,13,5,0,1,0,0,0,0,2,0,2,1,0
USAA,2010-07,18,89375474,12,0,0,0,0,0,0,0,0,0,3,0,0,0
USAA,2010-08,18,89375474,42,0,1,14,0,0,0,0,0,0,15,0,16,0
USAA,2010-09,18,89375474,30,0,2,3,0,0,0,0,0,0,13,0,15,0
USAA,2010-10,18,89375474,28,0,2,0,1,0,0,0,0,0,14,0,5,0
USAA,2010-11,18,89375474,22,0,3,0,0,0,0,0,0,0,15,0,0,0
USAA,2010-12,18,89375474,23,0,1,0,0,0,0,0,0,0,12,0,3,0
USAA,2011-01,18,89375474,18,0,1,0,0,0,0,0,0,0,12,0,2,0
USAA,2011-02,18,89375474,15,2,5,0,0,0,0,0,0,0,9,0,1,0
USAA,2011-03,18,89375474,17,1,2,0,0,0,0,0,0,0,8,0,3,0
USAA,2011-04,18,89375474,16,1,2,0,0,0,0,0,0,0,10,0,0,0
USAA,2011-05,18,89375474,15,0,3,0,0,0,0,0,0,0,5,0,0,0
USAA,2011-06,18,89375474,12,0,3,0,0,0,0,0,0,0,9,0,0,0
USAA,2011-07,18,89375474,6,0,1,0,0,0,0,0,0,0,2,0,0,0
USAA,2011-08,18,89375474,12,0,0,0,0,0,0,0,0,0,9,0,0,2
USAA,2011-09,18,89375474,3,0,0,0,0,0,0,0,0,0,2,0,0,1
USAA,2011-11,18,89375474,73,1,41,10,5,0,0,0,0,0,60,0,38,41
USAA,2011-12,18,89375474,16,1,2,0,0,0,0,0,0,0,6,0,3,14
USAA,2012-01,18,89375474,37,0,16,0,0,0,0,0,0,0,31,0,2,37
USAA,2012-02,18,89375474,40,0,4,0,0,0,0,0,0,0,31,0,0,37
USAA,2012-03,18,89375474,33,0,3,5,0,0,0,0,0,0,30,0,5,27
USAA,2012-04,18,89375474,25,1,0,0,0,0,0,0,0,1,23,1,1,22
USAA,2012-05,18,89375474,22,4,1,0,0,0,0,0,0,0,22,0,0,22
USAA,2012-06,18,89375474,32,3,83,0,1,0,0,0,0,0,21,0,1,28
USAA,2012-07,18,89375474,40,2,9,0,1,0,0,0,0,0,18,0,2,40
USAA,2012-08,18,89375474,28,5,0,2,0,0,0,0,0,0,24,0,1,26
USAA,2012-09,18,89375474,25,2,3,0,0,0,0,0,0,0,23,0,0,25
USAA,2012-10,18,89375474,53,5,31,9,4,0,0,0,0,8,44,8,31,32
USAA,2012-11,18,89375474,20,4,4,0,1,0,0,0,0,0,16,0,3,20
USAA,2012-12,18,89375474,8,0,0,0,0,0,0,0,0,0,8,0,0,8
USAA,2013-01,18,89375474,75,4,15,0,0,0,0,0,0,0,74,0,0,74
USAA,2013-02,18,89375474,27,2,8,1,1,0,0,0,0,0,22,0,2,26
USAA,2013-03,18,89375474,70,8,100,15,8,0,0,0,0,2,34,2,28,62
USAA,2013-04,18,89375474,41,5,18,5,3,0,0,0,0,3,28,3,16,29
