Company Name,fbId,fbPageId,2007-12 count(*),2008-01 count(*),2008-12 count(*),2009-01 count(*),2009-12 count(*),2010-01 count(*),2010-12 count(*),2011-01 count(*),2011-12 count(*),2012-01 count(*),2012-12 count(*),2013-01 count(*),2013-12 count(*),2014-01 count(*),2014-12 count(*),2015-01 count(*),2015-12 count(*),2016-01 count(*),2007-12 commentsCount,2008-01 commentsCount,2008-12 commentsCount,2009-01 commentsCount,2009-12 commentsCount,2010-01 commentsCount,2010-12 commentsCount,2011-01 commentsCount,2011-12 commentsCount,2012-01 commentsCount,2012-12 commentsCount,2013-01 commentsCount,2013-12 commentsCount,2014-01 commentsCount,2014-12 commentsCount,2015-01 commentsCount,2015-12 commentsCount,2016-01 commentsCount,2007-12 likesCount,2008-01 likesCount,2008-12 likesCount,2009-01 likesCount,2009-12 likesCount,2010-01 likesCount,2010-12 likesCount,2011-01 likesCount,2011-12 likesCount,2012-01 likesCount,2012-12 likesCount,2013-01 likesCount,2013-12 likesCount,2014-01 likesCount,2014-12 likesCount,2015-01 likesCount,2015-12 likesCount,2016-01 likesCount,2007-12 reactionsCount,2008-01 reactionsCount,2008-12 reactionsCount,2009-01 reactionsCount,2009-12 reactionsCount,2010-01 reactionsCount,2010-12 reactionsCount,2011-01 reactionsCount,2011-12 reactionsCount,2012-01 reactionsCount,2012-12 reactionsCount,2013-01 reactionsCount,2013-12 reactionsCount,2014-01 reactionsCount,2014-12 reactionsCount,2015-01 reactionsCount,2015-12 reactionsCount,2016-01 reactionsCount,2007-12 sharesCount,2008-01 sharesCount,2008-12 sharesCount,2009-01 sharesCount,2009-12 sharesCount,2010-01 sharesCount,2010-12 sharesCount,2011-01 sharesCount,2011-12 sharesCount,2012-01 sharesCount,2012-12 sharesCount,2013-01 sharesCount,2013-12 sharesCount,2014-01 sharesCount,2014-12 sharesCount,2015-01 sharesCount,2015-12 sharesCount,2016-01 sharesCount,2007-12 hasCaption,2008-01 hasCaption,2008-12 hasCaption,2009-01 hasCaption,2009-12 hasCaption,2010-01 hasCaption,2010-12 hasCaption,2011-01 hasCaption,2011-12 hasCaption,2012-01 hasCaption,2012-12 hasCaption,2013-01 hasCaption,2013-12 hasCaption,2014-01 hasCaption,2014-12 hasCaption,2015-01 hasCaption,2015-12 hasCaption,2016-01 hasCaption,2007-12 blankMessage,2008-01 blankMessage,2008-12 blankMessage,2009-01 blankMessage,2009-12 blankMessage,2010-01 blankMessage,2010-12 blankMessage,2011-01 blankMessage,2011-12 blankMessage,2012-01 blankMessage,2012-12 blankMessage,2013-01 blankMessage,2013-12 blankMessage,2014-01 blankMessage,2014-12 blankMessage,2015-01 blankMessage,2015-12 blankMessage,2016-01 blankMessage,2007-12 updatedLater,2008-01 updatedLater,2008-12 updatedLater,2009-01 updatedLater,2009-12 updatedLater,2010-01 updatedLater,2010-12 updatedLater,2011-01 updatedLater,2011-12 updatedLater,2012-01 updatedLater,2012-12 updatedLater,2013-01 updatedLater,2013-12 updatedLater,2014-01 updatedLater,2014-12 updatedLater,2015-01 updatedLater,2015-12 updatedLater,2016-01 updatedLater,2007-12 hasParent,2008-01 hasParent,2008-12 hasParent,2009-01 hasParent,2009-12 hasParent,2010-01 hasParent,2010-12 hasParent,2011-01 hasParent,2011-12 hasParent,2012-01 hasParent,2012-12 hasParent,2013-01 hasParent,2013-12 hasParent,2014-01 hasParent,2014-12 hasParent,2015-01 hasParent,2015-12 hasParent,2016-01 hasParent,2007-12 hasPlace,2008-01 hasPlace,2008-12 hasPlace,2009-01 hasPlace,2009-12 hasPlace,2010-01 hasPlace,2010-12 hasPlace,2011-01 hasPlace,2011-12 hasPlace,2012-01 hasPlace,2012-12 hasPlace,2013-01 hasPlace,2013-12 hasPlace,2014-01 hasPlace,2014-12 hasPlace,2015-01 hasPlace,2015-12 hasPlace,2016-01 hasPlace,2007-12 hasMessageTags,2008-01 hasMessageTags,2008-12 hasMessageTags,2009-01 hasMessageTags,2009-12 hasMessageTags,2010-01 hasMessageTags,2010-12 hasMessageTags,2011-01 hasMessageTags,2011-12 hasMessageTags,2012-01 hasMessageTags,2012-12 hasMessageTags,2013-01 hasMessageTags,2013-12 hasMessageTags,2014-01 hasMessageTags,2014-12 hasMessageTags,2015-01 hasMessageTags,2015-12 hasMessageTags,2016-01 hasMessageTags,2007-12 hasSource,2008-01 hasSource,2008-12 hasSource,2009-01 hasSource,2009-12 hasSource,2010-01 hasSource,2010-12 hasSource,2011-01 hasSource,2011-12 hasSource,2012-01 hasSource,2012-12 hasSource,2013-01 hasSource,2013-12 hasSource,2014-01 hasSource,2014-12 hasSource,2015-01 hasSource,2015-12 hasSource,2016-01 hasSource,2007-12 hasTo,2008-01 hasTo,2008-12 hasTo,2009-01 hasTo,2009-12 hasTo,2010-01 hasTo,2010-12 hasTo,2011-01 hasTo,2011-12 hasTo,2012-01 hasTo,2012-12 hasTo,2013-01 hasTo,2013-12 hasTo,2014-01 hasTo,2014-12 hasTo,2015-01 hasTo,2015-12 hasTo,2016-01 hasTo,2007-12 postedFromApp,2008-01 postedFromApp,2008-12 postedFromApp,2009-01 postedFromApp,2009-12 postedFromApp,2010-01 postedFromApp,2010-12 postedFromApp,2011-01 postedFromApp,2011-12 postedFromApp,2012-01 postedFromApp,2012-12 postedFromApp,2013-01 postedFromApp,2013-12 postedFromApp,2014-01 postedFromApp,2014-12 postedFromApp,2015-01 postedFromApp,2015-12 postedFromApp,2016-01 postedFromApp,2007-12 added_photosStory,2008-01 added_photosStory,2008-12 added_photosStory,2009-01 added_photosStory,2009-12 added_photosStory,2010-01 added_photosStory,2010-12 added_photosStory,2011-01 added_photosStory,2011-12 added_photosStory,2012-01 added_photosStory,2012-12 added_photosStory,2013-01 added_photosStory,2013-12 added_photosStory,2014-01 added_photosStory,2014-12 added_photosStory,2015-01 added_photosStory,2015-12 added_photosStory,2016-01 added_photosStory,2007-12 shared_storyStory,2008-01 shared_storyStory,2008-12 shared_storyStory,2009-01 shared_storyStory,2009-12 shared_storyStory,2010-01 shared_storyStory,2010-12 shared_storyStory,2011-01 shared_storyStory,2011-12 shared_storyStory,2012-01 shared_storyStory,2012-12 shared_storyStory,2013-01 shared_storyStory,2013-12 shared_storyStory,2014-01 shared_storyStory,2014-12 shared_storyStory,2015-01 shared_storyStory,2015-12 shared_storyStory,2016-01 shared_storyStory,2007-12 added_videoStory,2008-01 added_videoStory,2008-12 added_videoStory,2009-01 added_videoStory,2009-12 added_videoStory,2010-01 added_videoStory,2010-12 added_videoStory,2011-01 added_videoStory,2011-12 added_videoStory,2012-01 added_videoStory,2012-12 added_videoStory,2013-01 added_videoStory,2013-12 added_videoStory,2014-01 added_videoStory,2014-12 added_videoStory,2015-01 added_videoStory,2015-12 added_videoStory,2016-01 added_videoStory,2007-12 mobile_status_updateStory,2008-01 mobile_status_updateStory,2008-12 mobile_status_updateStory,2009-01 mobile_status_updateStory,2009-12 mobile_status_updateStory,2010-01 mobile_status_updateStory,2010-12 mobile_status_updateStory,2011-01 mobile_status_updateStory,2011-12 mobile_status_updateStory,2012-01 mobile_status_updateStory,2012-12 mobile_status_updateStory,2013-01 mobile_status_updateStory,2013-12 mobile_status_updateStory,2014-01 mobile_status_updateStory,2014-12 mobile_status_updateStory,2015-01 mobile_status_updateStory,2015-12 mobile_status_updateStory,2016-01 mobile_status_updateStory,2007-12 published_storyStory,2008-01 published_storyStory,2008-12 published_storyStory,2009-01 published_storyStory,2009-12 published_storyStory,2010-01 published_storyStory,2010-12 published_storyStory,2011-01 published_storyStory,2011-12 published_storyStory,2012-01 published_storyStory,2012-12 published_storyStory,2013-01 published_storyStory,2013-12 published_storyStory,2014-01 published_storyStory,2014-12 published_storyStory,2015-01 published_storyStory,2015-12 published_storyStory,2016-01 published_storyStory,2007-12 created_noteStory,2008-01 created_noteStory,2008-12 created_noteStory,2009-01 created_noteStory,2009-12 created_noteStory,2010-01 created_noteStory,2010-12 created_noteStory,2011-01 created_noteStory,2011-12 created_noteStory,2012-01 created_noteStory,2012-12 created_noteStory,2013-01 created_noteStory,2013-12 created_noteStory,2014-01 created_noteStory,2014-12 created_noteStory,2015-01 created_noteStory,2015-12 created_noteStory,2016-01 created_noteStory,2007-12 wall_postStory,2008-01 wall_postStory,2008-12 wall_postStory,2009-01 wall_postStory,2009-12 wall_postStory,2010-01 wall_postStory,2010-12 wall_postStory,2011-01 wall_postStory,2011-12 wall_postStory,2012-01 wall_postStory,2012-12 wall_postStory,2013-01 wall_postStory,2013-12 wall_postStory,2014-01 wall_postStory,2014-12 wall_postStory,2015-01 wall_postStory,2015-12 wall_postStory,2016-01 wall_postStory,2007-12 created_eventStory,2008-01 created_eventStory,2008-12 created_eventStory,2009-01 created_eventStory,2009-12 created_eventStory,2010-01 created_eventStory,2010-12 created_eventStory,2011-01 created_eventStory,2011-12 created_eventStory,2012-01 created_eventStory,2012-12 created_eventStory,2013-01 created_eventStory,2013-12 created_eventStory,2014-01 created_eventStory,2014-12 created_eventStory,2015-01 created_eventStory,2015-12 created_eventStory,2016-01 created_eventStory,2007-12 noTypeStory,2008-01 noTypeStory,2008-12 noTypeStory,2009-01 noTypeStory,2009-12 noTypeStory,2010-01 noTypeStory,2010-12 noTypeStory,2011-01 noTypeStory,2011-12 noTypeStory,2012-01 noTypeStory,2012-12 noTypeStory,2013-01 noTypeStory,2013-12 noTypeStory,2014-01 noTypeStory,2014-12 noTypeStory,2015-01 noTypeStory,2015-12 noTypeStory,2016-01 noTypeStory
Discovery Communications,153549641890,120,0,0,0,0,0,0,0,0,0,466,83,234,83,141,101,61,42,21,0,0,0,0,0,0,0,0,0,124,38,106,69,111,240,203,40,80,0,0,0,0,0,0,0,0,0,1933,633,2004,1887,3234,2821,1341,770,508,0,0,0,0,0,0,0,0,0,1933,633,2004,1887,3234,2822,1341,820,590,0,0,0,0,0,0,0,0,0,551,121,409,137,249,298,151,86,40,0,0,0,0,0,0,0,0,0,222,9,35,9,15,31,24,13,9,0,0,0,0,0,0,0,0,0,5,8,5,12,7,19,6,16,9,0,0,0,0,0,0,0,0,0,409,69,178,55,97,54,40,25,11,0,0,0,0,0,0,0,0,0,61,25,31,29,31,27,15,18,9,0,0,0,0,0,0,0,0,0,7,2,6,1,4,5,1,3,1,0,0,0,0,0,0,0,0,0,313,53,155,53,96,56,39,16,6,0,0,0,0,0,0,0,0,0,12,2,14,9,4,18,9,14,7,0,0,0,0,0,0,0,0,0,305,53,156,53,96,56,39,16,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,51,177,46,99,42,22,9,4,0,0,0,0,0,0,0,0,0,284,32,55,36,42,56,38,30,17,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KPMG,274830721660,84,0,0,0,0,0,0,64,0,0,385,74,406,174,278,218,145,103,35,0,0,0,0,0,0,17,0,0,402,62,489,90,272,222,73,130,32,0,0,0,0,0,0,138,0,0,5418,2531,12039,4337,7123,7681,4642,4075,1010,0,0,0,0,0,0,138,0,0,5418,2531,12039,4337,7123,7682,4642,4143,1013,0,0,0,0,0,0,7,0,0,448,233,880,246,403,581,399,462,116,0,0,0,0,0,0,29,0,0,171,42,212,111,173,134,84,65,25,0,0,0,0,0,0,0,0,0,10,2,14,2,4,9,8,2,2,0,0,0,0,0,0,55,0,0,268,50,269,126,196,152,104,69,21,0,0,0,0,0,0,0,0,0,17,4,16,0,6,8,7,1,1,0,0,0,0,0,0,0,0,0,46,26,145,48,82,44,28,16,2,0,0,0,0,0,0,0,0,0,57,15,86,15,17,10,5,16,4,0,0,0,0,0,0,3,0,0,14,2,11,16,21,26,8,9,6,0,0,0,0,0,0,0,0,0,58,15,88,17,18,10,5,16,4,0,0,0,0,0,0,0,0,0,0,0,4,61,101,134,85,72,27,0,0,0,0,0,0,4,0,0,136,46,221,88,132,87,62,48,10,0,0,0,0,0,0,28,0,0,153,24,123,71,110,104,71,45,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,31,0,0,96,4,62,15,35,26,12,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHG Healthcare Services,32264600947,8,0,2,0,0,56,14,70,0,0,190,111,460,180,284,213,154,127,46,0,1,0,0,31,6,105,0,0,285,134,758,207,394,286,186,153,63,0,6,0,0,162,44,409,0,0,2153,1826,9447,4422,6578,7079,4906,5107,1543,0,6,0,0,162,44,409,0,0,2153,1826,9447,4422,6578,7079,4906,5237,1565,0,0,0,0,0,0,4,0,0,118,91,503,128,295,561,525,674,219,0,0,0,0,33,6,50,0,0,111,44,160,85,89,72,68,59,26,0,1,0,0,3,1,7,0,0,6,3,6,0,1,1,0,3,0,0,2,0,0,38,10,38,0,0,107,63,259,109,149,112,74,58,27,0,0,0,0,0,0,0,0,0,1,1,18,2,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,33,158,62,107,76,61,54,20,0,1,0,0,3,1,4,0,0,5,9,35,20,32,27,28,17,6,0,0,0,0,0,0,0,0,0,1,33,158,62,107,76,61,54,20,0,0,0,0,0,0,0,0,0,1,11,33,47,83,62,36,3,2,0,1,0,0,8,0,9,0,0,35,34,160,77,147,120,75,65,24,0,0,0,0,29,6,49,0,0,110,48,184,87,90,75,64,46,18,0,1,0,0,0,0,2,0,0,1,6,19,3,18,18,15,15,3,0,0,0,0,15,8,10,0,0,43,23,97,13,29,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alston & Bird,109329898949,22,0,0,5,7,21,5,31,0,0,20,0,6,0,2,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,5,1,15,1,10,0,0,33,0,47,0,10,1,2,4,0,0,0,5,1,15,1,10,0,0,33,0,47,0,10,1,2,4,0,0,0,0,0,0,0,1,0,0,5,0,2,0,0,1,0,0,0,0,0,0,0,4,1,7,0,0,5,0,5,0,2,2,2,4,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,5,7,21,5,31,0,0,20,0,4,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,0,0,6,0,5,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,4,19,0,0,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scripps Health,12150039095,51,2,7,25,42,162,46,272,10,0,357,75,194,117,166,222,176,106,43,0,0,17,19,339,111,387,4,0,598,222,684,306,299,1134,650,923,205,0,0,30,44,580,146,1052,37,0,5735,4530,8109,6539,9708,31457,21318,15347,5743,0,0,30,44,580,146,1052,37,0,5735,4530,8109,6539,9708,31457,21318,15722,5818,0,0,0,0,0,0,45,2,0,472,486,944,1016,1116,4153,3408,2421,846,0,2,17,23,100,26,179,6,0,258,8,29,58,75,136,106,81,39,0,0,0,0,0,0,3,0,0,3,1,4,1,1,1,1,1,0,2,7,18,37,77,18,154,7,0,217,37,105,66,94,106,88,44,19,0,0,0,0,0,0,4,0,0,4,0,2,3,5,5,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,1,0,0,0,0,0,0,0,7,0,0,19,12,45,36,57,74,55,31,12,0,0,0,1,4,2,10,0,0,6,1,8,7,11,22,26,12,1,0,0,0,0,0,0,7,0,0,20,12,45,38,57,73,55,31,12,0,0,0,0,0,0,37,6,0,191,2,5,0,0,1,3,2,0,0,2,0,0,15,4,12,2,0,34,60,138,51,77,64,48,13,3,0,0,17,23,97,26,158,3,0,142,7,27,59,78,136,107,83,40,0,0,0,0,0,0,0,0,0,0,1,1,1,1,17,20,8,0,0,0,7,19,48,16,64,2,0,43,6,17,5,10,4,0,1,0,0,0,0,0,0,0,25,3,0,124,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,0,1,1,1,0,0,0,0,0,0,0,9,0,0,12,0,7,0,0,0,0,0,0
Nugget Market,260624001193,30,0,0,0,0,313,65,300,1,0,248,34,192,70,135,166,152,117,43,0,0,0,0,1213,231,513,1,0,393,28,243,110,167,520,410,379,78,0,0,0,0,1867,349,1923,17,0,2381,286,2211,2226,3471,14774,12235,11037,3574,0,0,0,0,1867,349,1923,17,0,2381,286,2211,2226,3471,14774,12236,11282,3628,0,0,0,0,2,0,109,0,0,290,46,373,417,296,1017,944,1145,300,0,0,0,0,70,28,121,0,0,98,15,58,39,66,140,122,112,39,0,0,0,0,0,0,4,0,0,2,3,3,3,3,5,1,7,3,0,0,0,0,73,19,138,0,0,140,23,115,33,82,48,47,36,11,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,1,8,1,3,5,0,2,2,0,0,0,0,6,0,6,0,0,1,0,0,4,0,2,1,0,1,0,0,0,0,0,0,5,0,0,9,1,8,1,3,5,0,2,2,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,223,35,153,0,0,139,19,121,31,64,25,27,6,3,0,0,0,0,69,28,134,0,0,98,15,59,39,66,140,122,105,38,0,0,0,0,6,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,14,2,12,1,0,9,0,12,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Children's Healthcare of Atlanta,356527358185,44,0,0,0,0,185,52,338,21,0,367,70,237,129,175,177,86,74,13,0,0,0,0,780,174,1727,86,0,2003,1568,6329,65417,19595,55786,11354,10767,1318,0,0,0,0,3981,950,9500,638,0,35642,75759,287573,4495200,989606,1720772,541388,415769,52538,0,0,0,0,3982,950,9500,638,0,35642,75759,287575,4495203,989608,1720826,541406,429173,55997,0,0,0,0,23,8,751,82,0,5770,7936,25140,82864,60098,371974,38581,203533,3392,0,0,0,0,137,40,227,15,0,183,5,16,15,12,11,10,2,2,0,0,0,0,3,2,13,2,0,8,7,18,11,9,1,4,1,0,0,0,0,0,46,23,107,10,0,102,7,27,10,23,7,8,2,2,0,0,0,0,3,0,14,0,0,21,4,24,10,10,2,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,3,79,5,0,78,13,74,34,43,21,13,10,1,0,0,0,0,27,12,33,5,0,45,0,5,3,1,3,3,4,0,0,0,0,0,15,3,80,5,0,78,13,78,34,44,21,13,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,13,89,6,0,159,60,193,100,149,162,70,68,9,0,0,0,0,137,39,242,15,0,206,9,40,25,22,12,12,4,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,2,0,0,0,0,0,3,0,6,0,0,2,1,2,3,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Genentech,146718898672043,62,0,0,0,0,73,17,289,1,0,207,144,439,382,545,312,216,117,42,0,0,0,0,11,3,102,0,0,61,21,141,66,94,60,45,24,6,0,0,0,0,65,18,822,0,0,1408,879,3320,2295,3518,2677,1827,1219,335,0,0,0,0,65,18,822,0,0,1408,879,3320,2295,3518,2677,1827,1242,347,0,0,0,0,0,0,96,0,0,145,120,395,275,376,400,310,259,39,0,0,0,0,9,3,175,1,0,138,125,356,317,430,247,165,60,24,0,0,0,0,0,0,19,1,0,2,0,1,130,176,71,34,12,3,0,0,0,0,67,15,243,1,0,169,129,383,330,480,236,159,83,24,0,0,0,0,0,0,0,0,0,0,0,2,1,4,10,1,12,5,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,11,16,11,6,7,1,0,0,0,0,0,0,5,0,0,7,8,22,11,27,21,14,8,2,0,0,0,0,0,0,1,0,0,1,1,3,11,16,11,6,7,1,0,0,0,0,57,14,32,0,0,0,54,135,183,241,79,42,25,9,0,0,0,0,0,0,2,0,0,13,12,57,60,103,54,50,40,12,0,0,0,0,9,3,175,1,0,138,71,226,294,398,256,166,72,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,64,14,103,0,0,56,7,21,4,8,0,0,0,0,0,0,0,0,0,0,9,0,0,0,54,135,24,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baptist Health South Florida,127900310965,37,0,0,22,14,67,24,384,39,0,214,66,234,232,301,197,117,77,16,0,0,10,2,73,32,414,65,0,242,72,243,370,325,413,265,181,20,0,0,54,45,434,154,3306,506,0,6381,2077,6687,9002,10878,8829,5899,3992,555,0,0,54,45,434,154,3306,506,0,6381,2077,6687,9002,10878,8829,5899,4113,568,0,0,0,0,2,0,119,8,0,559,492,1646,1248,1577,1711,866,845,113,0,0,10,6,18,6,127,0,0,60,11,59,49,72,43,35,45,6,0,0,2,2,4,5,12,2,0,9,4,6,5,7,2,1,6,1,0,0,18,12,40,14,226,20,0,118,42,157,142,187,93,49,38,5,0,0,0,0,1,1,31,1,0,27,3,11,1,1,1,0,1,1,0,0,0,0,0,0,3,0,0,10,0,5,2,9,5,5,1,1,0,0,0,0,0,0,88,1,0,76,10,31,14,29,16,8,12,3,0,0,1,0,2,0,12,0,0,7,1,8,10,14,1,4,0,0,0,0,0,0,0,0,88,1,0,76,10,30,14,30,16,8,12,3,0,0,0,0,0,0,0,0,0,2,9,47,174,210,106,44,36,9,0,0,9,5,30,10,141,20,0,105,43,126,102,144,79,48,9,5,0,0,9,5,19,6,147,1,0,80,14,62,49,68,44,34,45,6,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,3,2,72,18,0,27,9,42,81,88,74,35,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,5,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0
NetApp,144947005540685,5,0,0,0,0,27,6,22,0,0,45,13,60,22,34,18,7,21,2,0,0,0,0,2,1,5,0,0,2,2,3,2,3,1,0,0,0,0,0,0,0,41,12,46,0,0,110,34,146,68,114,44,9,18,4,0,0,0,0,41,12,46,0,0,110,34,146,68,114,44,9,18,4,0,0,0,0,0,0,4,0,0,27,3,30,2,4,0,0,0,0,0,0,0,0,20,4,18,0,0,28,6,41,5,15,2,1,0,0,0,0,0,0,2,1,4,0,0,26,6,24,14,17,16,6,21,2,0,0,0,0,26,5,19,0,0,43,12,57,20,30,17,7,21,2,0,0,0,0,0,0,1,0,0,12,5,14,14,16,12,6,19,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,2,0,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,2,7,3,3,4,0,2,0,0,0,0,0,20,4,19,0,0,40,11,53,19,31,14,7,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
