Company Name,fbId,fbPageId,2007-12 count(*),2008-01 count(*),2008-12 count(*),2009-01 count(*),2009-12 count(*),2010-01 count(*),2010-12 count(*),2011-01 count(*),2011-12 count(*),2012-01 count(*),2012-12 count(*),2013-01 count(*),2013-12 count(*),2014-01 count(*),2014-12 count(*),2015-01 count(*),2015-12 count(*),2016-01 count(*),2007-12 commentsCount,2008-01 commentsCount,2008-12 commentsCount,2009-01 commentsCount,2009-12 commentsCount,2010-01 commentsCount,2010-12 commentsCount,2011-01 commentsCount,2011-12 commentsCount,2012-01 commentsCount,2012-12 commentsCount,2013-01 commentsCount,2013-12 commentsCount,2014-01 commentsCount,2014-12 commentsCount,2015-01 commentsCount,2015-12 commentsCount,2016-01 commentsCount,2007-12 likesCount,2008-01 likesCount,2008-12 likesCount,2009-01 likesCount,2009-12 likesCount,2010-01 likesCount,2010-12 likesCount,2011-01 likesCount,2011-12 likesCount,2012-01 likesCount,2012-12 likesCount,2013-01 likesCount,2013-12 likesCount,2014-01 likesCount,2014-12 likesCount,2015-01 likesCount,2015-12 likesCount,2016-01 likesCount,2007-12 reactionsCount,2008-01 reactionsCount,2008-12 reactionsCount,2009-01 reactionsCount,2009-12 reactionsCount,2010-01 reactionsCount,2010-12 reactionsCount,2011-01 reactionsCount,2011-12 reactionsCount,2012-01 reactionsCount,2012-12 reactionsCount,2013-01 reactionsCount,2013-12 reactionsCount,2014-01 reactionsCount,2014-12 reactionsCount,2015-01 reactionsCount,2015-12 reactionsCount,2016-01 reactionsCount,2007-12 sharesCount,2008-01 sharesCount,2008-12 sharesCount,2009-01 sharesCount,2009-12 sharesCount,2010-01 sharesCount,2010-12 sharesCount,2011-01 sharesCount,2011-12 sharesCount,2012-01 sharesCount,2012-12 sharesCount,2013-01 sharesCount,2013-12 sharesCount,2014-01 sharesCount,2014-12 sharesCount,2015-01 sharesCount,2015-12 sharesCount,2016-01 sharesCount,2007-12 hasCaption,2008-01 hasCaption,2008-12 hasCaption,2009-01 hasCaption,2009-12 hasCaption,2010-01 hasCaption,2010-12 hasCaption,2011-01 hasCaption,2011-12 hasCaption,2012-01 hasCaption,2012-12 hasCaption,2013-01 hasCaption,2013-12 hasCaption,2014-01 hasCaption,2014-12 hasCaption,2015-01 hasCaption,2015-12 hasCaption,2016-01 hasCaption,2007-12 blankMessage,2008-01 blankMessage,2008-12 blankMessage,2009-01 blankMessage,2009-12 blankMessage,2010-01 blankMessage,2010-12 blankMessage,2011-01 blankMessage,2011-12 blankMessage,2012-01 blankMessage,2012-12 blankMessage,2013-01 blankMessage,2013-12 blankMessage,2014-01 blankMessage,2014-12 blankMessage,2015-01 blankMessage,2015-12 blankMessage,2016-01 blankMessage,2007-12 updatedLater,2008-01 updatedLater,2008-12 updatedLater,2009-01 updatedLater,2009-12 updatedLater,2010-01 updatedLater,2010-12 updatedLater,2011-01 updatedLater,2011-12 updatedLater,2012-01 updatedLater,2012-12 updatedLater,2013-01 updatedLater,2013-12 updatedLater,2014-01 updatedLater,2014-12 updatedLater,2015-01 updatedLater,2015-12 updatedLater,2016-01 updatedLater,2007-12 hasParent,2008-01 hasParent,2008-12 hasParent,2009-01 hasParent,2009-12 hasParent,2010-01 hasParent,2010-12 hasParent,2011-01 hasParent,2011-12 hasParent,2012-01 hasParent,2012-12 hasParent,2013-01 hasParent,2013-12 hasParent,2014-01 hasParent,2014-12 hasParent,2015-01 hasParent,2015-12 hasParent,2016-01 hasParent,2007-12 hasPlace,2008-01 hasPlace,2008-12 hasPlace,2009-01 hasPlace,2009-12 hasPlace,2010-01 hasPlace,2010-12 hasPlace,2011-01 hasPlace,2011-12 hasPlace,2012-01 hasPlace,2012-12 hasPlace,2013-01 hasPlace,2013-12 hasPlace,2014-01 hasPlace,2014-12 hasPlace,2015-01 hasPlace,2015-12 hasPlace,2016-01 hasPlace,2007-12 hasMessageTags,2008-01 hasMessageTags,2008-12 hasMessageTags,2009-01 hasMessageTags,2009-12 hasMessageTags,2010-01 hasMessageTags,2010-12 hasMessageTags,2011-01 hasMessageTags,2011-12 hasMessageTags,2012-01 hasMessageTags,2012-12 hasMessageTags,2013-01 hasMessageTags,2013-12 hasMessageTags,2014-01 hasMessageTags,2014-12 hasMessageTags,2015-01 hasMessageTags,2015-12 hasMessageTags,2016-01 hasMessageTags,2007-12 hasSource,2008-01 hasSource,2008-12 hasSource,2009-01 hasSource,2009-12 hasSource,2010-01 hasSource,2010-12 hasSource,2011-01 hasSource,2011-12 hasSource,2012-01 hasSource,2012-12 hasSource,2013-01 hasSource,2013-12 hasSource,2014-01 hasSource,2014-12 hasSource,2015-01 hasSource,2015-12 hasSource,2016-01 hasSource,2007-12 hasTo,2008-01 hasTo,2008-12 hasTo,2009-01 hasTo,2009-12 hasTo,2010-01 hasTo,2010-12 hasTo,2011-01 hasTo,2011-12 hasTo,2012-01 hasTo,2012-12 hasTo,2013-01 hasTo,2013-12 hasTo,2014-01 hasTo,2014-12 hasTo,2015-01 hasTo,2015-12 hasTo,2016-01 hasTo,2007-12 postedFromApp,2008-01 postedFromApp,2008-12 postedFromApp,2009-01 postedFromApp,2009-12 postedFromApp,2010-01 postedFromApp,2010-12 postedFromApp,2011-01 postedFromApp,2011-12 postedFromApp,2012-01 postedFromApp,2012-12 postedFromApp,2013-01 postedFromApp,2013-12 postedFromApp,2014-01 postedFromApp,2014-12 postedFromApp,2015-01 postedFromApp,2015-12 postedFromApp,2016-01 postedFromApp,2007-12 added_photosStory,2008-01 added_photosStory,2008-12 added_photosStory,2009-01 added_photosStory,2009-12 added_photosStory,2010-01 added_photosStory,2010-12 added_photosStory,2011-01 added_photosStory,2011-12 added_photosStory,2012-01 added_photosStory,2012-12 added_photosStory,2013-01 added_photosStory,2013-12 added_photosStory,2014-01 added_photosStory,2014-12 added_photosStory,2015-01 added_photosStory,2015-12 added_photosStory,2016-01 added_photosStory,2007-12 shared_storyStory,2008-01 shared_storyStory,2008-12 shared_storyStory,2009-01 shared_storyStory,2009-12 shared_storyStory,2010-01 shared_storyStory,2010-12 shared_storyStory,2011-01 shared_storyStory,2011-12 shared_storyStory,2012-01 shared_storyStory,2012-12 shared_storyStory,2013-01 shared_storyStory,2013-12 shared_storyStory,2014-01 shared_storyStory,2014-12 shared_storyStory,2015-01 shared_storyStory,2015-12 shared_storyStory,2016-01 shared_storyStory,2007-12 added_videoStory,2008-01 added_videoStory,2008-12 added_videoStory,2009-01 added_videoStory,2009-12 added_videoStory,2010-01 added_videoStory,2010-12 added_videoStory,2011-01 added_videoStory,2011-12 added_videoStory,2012-01 added_videoStory,2012-12 added_videoStory,2013-01 added_videoStory,2013-12 added_videoStory,2014-01 added_videoStory,2014-12 added_videoStory,2015-01 added_videoStory,2015-12 added_videoStory,2016-01 added_videoStory,2007-12 mobile_status_updateStory,2008-01 mobile_status_updateStory,2008-12 mobile_status_updateStory,2009-01 mobile_status_updateStory,2009-12 mobile_status_updateStory,2010-01 mobile_status_updateStory,2010-12 mobile_status_updateStory,2011-01 mobile_status_updateStory,2011-12 mobile_status_updateStory,2012-01 mobile_status_updateStory,2012-12 mobile_status_updateStory,2013-01 mobile_status_updateStory,2013-12 mobile_status_updateStory,2014-01 mobile_status_updateStory,2014-12 mobile_status_updateStory,2015-01 mobile_status_updateStory,2015-12 mobile_status_updateStory,2016-01 mobile_status_updateStory,2007-12 published_storyStory,2008-01 published_storyStory,2008-12 published_storyStory,2009-01 published_storyStory,2009-12 published_storyStory,2010-01 published_storyStory,2010-12 published_storyStory,2011-01 published_storyStory,2011-12 published_storyStory,2012-01 published_storyStory,2012-12 published_storyStory,2013-01 published_storyStory,2013-12 published_storyStory,2014-01 published_storyStory,2014-12 published_storyStory,2015-01 published_storyStory,2015-12 published_storyStory,2016-01 published_storyStory,2007-12 created_noteStory,2008-01 created_noteStory,2008-12 created_noteStory,2009-01 created_noteStory,2009-12 created_noteStory,2010-01 created_noteStory,2010-12 created_noteStory,2011-01 created_noteStory,2011-12 created_noteStory,2012-01 created_noteStory,2012-12 created_noteStory,2013-01 created_noteStory,2013-12 created_noteStory,2014-01 created_noteStory,2014-12 created_noteStory,2015-01 created_noteStory,2015-12 created_noteStory,2016-01 created_noteStory,2007-12 wall_postStory,2008-01 wall_postStory,2008-12 wall_postStory,2009-01 wall_postStory,2009-12 wall_postStory,2010-01 wall_postStory,2010-12 wall_postStory,2011-01 wall_postStory,2011-12 wall_postStory,2012-01 wall_postStory,2012-12 wall_postStory,2013-01 wall_postStory,2013-12 wall_postStory,2014-01 wall_postStory,2014-12 wall_postStory,2015-01 wall_postStory,2015-12 wall_postStory,2016-01 wall_postStory,2007-12 created_eventStory,2008-01 created_eventStory,2008-12 created_eventStory,2009-01 created_eventStory,2009-12 created_eventStory,2010-01 created_eventStory,2010-12 created_eventStory,2011-01 created_eventStory,2011-12 created_eventStory,2012-01 created_eventStory,2012-12 created_eventStory,2013-01 created_eventStory,2013-12 created_eventStory,2014-01 created_eventStory,2014-12 created_eventStory,2015-01 created_eventStory,2015-12 created_eventStory,2016-01 created_eventStory,2007-12 noTypeStory,2008-01 noTypeStory,2008-12 noTypeStory,2009-01 noTypeStory,2009-12 noTypeStory,2010-01 noTypeStory,2010-12 noTypeStory,2011-01 noTypeStory,2011-12 noTypeStory,2012-01 noTypeStory,2012-12 noTypeStory,2013-01 noTypeStory,2013-12 noTypeStory,2014-01 noTypeStory,2014-12 noTypeStory,2015-01 noTypeStory,2015-12 noTypeStory,2016-01 noTypeStory
Kimpton Hotels & Restaurants,51530158577,15,0,0,36,15,139,45,384,27,0,260,36,168,81,104,132,108,101,32,0,0,23,12,58,11,295,16,0,204,34,102,78,94,890,1556,5314,161,0,0,15,2,97,45,722,23,0,799,264,622,5458,526,22975,66064,43071,9266,0,0,15,2,97,45,722,23,0,799,264,622,5458,526,22977,66066,43365,9291,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,2,6520,109,0,0,0,0,8,2,33,3,0,29,3,16,7,4,9,6,46,16,0,0,1,0,46,15,239,9,0,137,16,66,35,42,72,60,0,0,0,0,24,8,123,40,328,20,0,205,21,115,49,60,81,63,15,5,0,0,0,0,46,15,235,8,0,139,16,66,35,42,70,59,14,2,0,0,0,0,0,0,0,0,0,3,0,3,1,5,4,2,1,5,0,0,0,0,0,2,10,0,0,8,2,8,5,4,4,4,75,24,0,0,0,0,1,0,8,0,0,7,0,4,2,2,1,3,4,0,0,0,36,15,93,30,156,19,0,126,20,103,46,63,63,49,26,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,5,0,0,14,0,9,2,16,7,0,20,5,35,3,15,13,13,19,7,0,0,0,0,38,12,205,6,0,129,8,50,35,31,48,46,60,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,5,49,5,0,11,1,1,1,2,10,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,76,26,89,9,0,68,12,51,35,43,39,30,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,32,10,31,7,13,22,13,0,0
Sherwin-Williams,309180132920,111,0,0,0,0,33,14,227,17,1,421,120,369,269,406,534,300,287,81,0,0,0,0,23,0,125,5,0,736,222,563,575,990,1402,471,346,58,0,0,0,0,18,0,161,12,0,1928,1224,6199,2602,5477,14445,3917,5498,593,0,0,0,0,18,0,161,12,0,1928,1224,6199,2602,5477,14446,3918,5771,604,0,0,0,0,9,0,19,4,0,15,5,3,12,33,4,7,13,4,0,0,0,0,3,2,30,4,0,35,1,16,7,9,10,12,10,5,0,0,0,0,1,1,67,2,0,59,34,91,106,177,295,173,196,29,0,0,0,0,25,14,184,13,1,256,66,206,153,243,368,204,209,51,0,0,0,0,0,0,63,2,0,58,33,87,99,173,289,171,186,28,0,0,0,0,0,0,0,0,0,7,0,6,5,6,1,2,5,2,0,0,0,0,2,2,9,0,0,16,4,19,12,10,12,6,15,8,0,0,0,0,0,0,5,0,0,10,1,2,13,11,17,18,19,3,0,0,0,0,32,12,166,15,1,367,90,291,171,237,246,131,89,46,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,4,1,18,2,0,60,21,57,60,70,59,33,41,18,0,0,0,0,4,2,77,7,0,83,15,43,61,77,131,69,98,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,2,20,0,0,4,0,4,29,35,64,30,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,107,8,1,252,62,203,95,154,174,80,49,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,22,22,62,24,70,106,87,53,10
SAS,140344030787,3,0,0,0,0,0,0,0,0,0,90,65,90,0,1,16,7,52,22,0,0,0,0,0,0,0,0,0,206,151,163,0,1,15,7,77,173,0,0,0,0,0,0,0,0,0,2309,80,334,0,0,36,3,127,7401,0,0,0,0,0,0,0,0,0,2309,80,334,0,0,36,3,134,7794,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,23,957,0,0,0,0,0,0,0,0,0,7,3,7,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,16,24,0,0,4,1,7,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,7,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,89,64,89,0,1,15,7,45,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,10,6,9,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,59,80,0,1,13,6,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
SVB Financial Group,17979232866,35,0,0,0,0,0,0,8,0,0,32,8,29,15,24,70,36,49,19,0,0,0,0,0,0,6,0,0,85,10,23,3,17,79,53,47,14,0,0,0,0,0,0,46,0,0,298,84,361,109,239,2023,1190,1133,433,0,0,0,0,0,0,46,0,0,298,84,361,109,239,2023,1190,1153,446,0,0,0,0,0,0,3,0,0,44,10,40,23,22,154,47,98,50,0,0,0,0,0,0,3,0,0,22,4,16,10,9,30,9,25,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,12,5,20,12,14,36,19,31,11,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,1,2,0,0,0,0,0,0,8,0,0,29,6,23,12,22,66,32,43,14,0,0,0,0,0,0,1,0,0,7,1,5,2,1,6,2,5,1,0,0,0,0,0,0,1,0,0,4,2,8,5,4,4,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,4,3,9,2,8,30,20,19,5,0,0,0,0,0,0,3,0,0,22,4,17,11,11,35,11,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Fidelity Assurance,333011163569,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roche Diagnostics,116286801731230,117,0,0,0,0,6,2,37,1,0,29,12,34,14,19,35,22,46,12,0,0,0,0,12,2,58,0,0,34,10,20,1,7,31,12,49,5,0,0,0,0,1,0,21,5,0,17,5,42,2,22,155,49,713,118,0,0,0,0,1,0,21,5,0,17,5,42,2,22,155,49,727,120,0,0,0,0,0,0,2,0,0,3,1,0,0,5,13,0,212,10,0,0,0,0,1,0,12,0,0,2,4,5,1,7,7,4,24,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18,1,0,14,8,22,13,14,16,10,29,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,4,1,4,2,5,7,4,34,7,0,0,0,0,0,0,3,0,0,0,0,1,1,0,2,0,8,0,0,0,0,0,6,2,36,1,0,28,11,31,14,16,29,19,12,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,5,1,2,7,3,7,2,0,0,0,0,1,0,12,0,0,3,4,5,3,9,7,5,27,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,23,0,0,24,7,24,10,7,21,13,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCL Construction Enterprises,109150299248234,26,0,0,0,0,0,0,0,0,0,0,8,24,11,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,9,27,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,67,37,53,65,0,2,0,0,0,0,0,0,0,0,0,0,0,26,67,37,53,65,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,2,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methodist Hospital System,113508065350010,48,0,0,0,0,0,0,2,0,0,3,1,7,7,19,25,16,8,1,0,0,0,0,0,0,1,0,0,8,2,0,0,6,12,7,10,1,0,0,0,0,0,0,0,0,0,71,2,13,10,138,352,187,257,0,0,0,0,0,0,0,0,0,0,71,2,13,10,138,352,187,272,0,0,0,0,0,0,0,0,0,0,3,0,3,2,18,36,8,52,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,13,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,7,7,17,17,12,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,9,16,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,2,0,0,0,0,0,0,0,2,0,0,1,1,3,5,11,10,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,13,13,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,3,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FactSet Research Systems,47276510407,69,0,0,0,0,3,6,16,6,0,15,5,18,5,8,15,12,10,4,0,0,0,0,11,3,20,4,0,9,1,14,1,3,1,2,3,0,0,0,0,0,2,1,19,6,0,4,0,37,5,56,27,32,20,24,0,0,0,0,2,1,19,6,0,4,0,37,5,56,27,32,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,3,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,10,4,4,0,0,0,0,0,2,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,8,2,0,6,4,9,3,6,14,9,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,6,10,8,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,15,6,0,15,5,16,3,2,5,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,9,5,0,0,0,3,0,5,1,4,4,2,0,0,0,0,0,0,1,0,0,0,0,4,1,1,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,1,0,15,5,11,3,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gilbane,258541740902855,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
