companyString,date,fbId,fbPhotoId,count(*),commentsCount,likesCount,reactionsCount,hasPlace,hasCaption,hasEvent,updatedLater
Monsanto,2016-02,44495818682,158199,12,101,570,604,0,4,0,6
Vanderbilt University,2013-09,99104920858,170641,12,101,2276,2276,0,12,0,10
Salesforce.com,2009-04,5634829153,54854,12,0,5,5,0,0,0,1
Capital One,2013-04,131080263606125,133133,12,150,214,214,0,10,0,3
Nordstrom,2016-05,12854644836,89442,12,5746,782431,810302,0,11,0,1
Starbucks,2013-08,22092443056,104399,12,3124,354889,354889,0,12,0,1
Novo Nordisk,2013-01,105548031768,72213,12,207,4157,4157,0,12,0,9
GoDaddy.com,2012-09,8749090685,120125,12,305,654,654,0,12,0,2
The Everett Clinic,2014-07,61452139395,112281,12,25,29,29,0,7,0,9
GoDaddy.com,2015-11,8749090685,119571,12,416,28041,28042,0,12,0,2
Capital One,2013-11,131080263606125,132975,12,300,3381,3382,0,11,0,7
Monsanto,2015-07,44495818682,158266,12,627,1636,1637,0,12,0,4
Men's Wearhouse,2016-05,199928852452,82131,12,93,15102,16213,0,12,0,2
Qualcomm,2013-11,115831370196,48901,12,32,250,250,0,12,0,10
OhioHealth,2009-07,40814021698,117099,12,0,3,3,0,5,0,1
Booz Allen Hamilton,2015-08,115188672790,109834,12,10,275,275,0,12,0,7
GoDaddy.com,2013-04,8749090685,120010,12,101,701,701,0,9,0,6
The Everett Clinic,2015-02,61452139395,112212,12,10,105,105,0,10,0,4
Capital One,2015-03,131080263606125,132714,12,589,4512,4516,0,8,0,6
FedEx,2013-07,150993094945648,159958,12,1074,20171,20171,0,12,0,9
Boston Consulting Group,2016-04,24961338115,742,12,24,512,525,0,12,0,3
Mars,2013-10,211095382256023,181134,12,118,2499,2499,0,12,0,10
PricewaterhouseCoopers,2015-04,232561027513,75798,12,12,408,408,0,11,0,4
Mars,2013-01,211095382256023,181242,12,211,1865,1865,0,12,0,8
J. M. Smucker,2015-08,117266245005679,149431,12,3408,126533,126533,0,12,0,3
Monsanto,2014-10,44495818682,158456,12,611,1559,1559,0,6,0,9
Men's Wearhouse,2012-02,199928852452,83602,12,306,564,564,0,12,0,0
CarMax,2014-05,58226901193,117887,12,516,1725,1725,0,8,0,10
General Mills,2013-09,163903596981363,95858,12,19,86,86,0,12,0,11
Teach For America,2012-10,8433834471,100014,12,69,3103,3103,0,11,0,11
Edward Jones,2015-08,180423318637979,2342,12,1,9,9,6,12,0,0
MITRE,2011-04,151373044800,156671,12,12,3,3,0,0,0,0
Genentech,2013-04,146718898672043,97707,12,2,75,75,7,11,0,3
Vanderbilt University,2016-02,99104920858,170367,12,41,2704,2713,0,5,0,7
Scottrade,2013-03,15601935371,56097,12,107,575,575,0,10,0,11
Kimpton Hotels & Restaurants,2015-11,51530158577,36824,12,126,2489,2489,0,10,0,4
Qualcomm,2013-09,115831370196,48918,12,1,92,92,0,2,0,2
Mayo Clinic,2012-05,7673082516,103652,12,86,1319,1319,0,12,0,0
JM Family Enterprises,2016-05,215824265320,38314,12,132,1509,1615,0,9,0,2
Scripps Health,2013-09,12150039095,84167,12,31,436,436,0,12,0,9
General Mills,2012-12,163903596981363,95996,12,64,103,103,0,12,0,9
OhioHealth,2011-07,40814021698,116764,12,11,13,13,0,11,0,0
Brocade Communications Systems,2015-04,111983056070,146862,12,2,135,135,0,6,0,10
Four Seasons Hotels,2015-04,106280431030,139410,12,197,9618,9618,3,11,0,1
Nugget Market,2012-03,260624001193,57177,12,19,93,93,0,12,0,0
Sheetz,2013-06,21120170500,184158,12,1099,28335,28335,0,12,0,9
Herman Miller,2014-02,162638622561,164948,12,32,1624,1624,0,12,0,10
Four Seasons Hotels,2009-10,106280431030,145165,12,50,286,286,0,12,0,0
Kiewit Corporation,2016-03,210762462323361,185444,12,38,1489,1513,0,12,0,1
Monsanto,2016-05,44495818682,158164,12,53,215,250,0,3,0,7
Mars,2014-03,211095382256023,181078,12,536,2582,2582,0,12,0,10
FactSet Research Systems,2013-07,47276510407,105267,12,16,664,664,2,11,0,2
Ultimate Software,2014-11,29660886831,49860,12,19,565,565,0,9,0,6
Accenture,2016-05,20341500871,118670,12,1,34,35,0,12,0,0
Herman Miller,2014-09,162638622561,164854,11,12,516,516,3,3,0,10
SAS,2011-01,140344030787,2064,11,161,826,826,0,10,0,0
Kiewit Corporation,2014-02,210762462323361,185803,11,83,1503,1503,0,10,0,9
Winchester Hospital,2011-04,107079996018373,158115,11,10,93,93,0,11,0,2
Adobe,2012-03,305115773870,67604,11,22,269,269,0,10,0,2
Camden Property Trust,2015-09,128051573873366,2598,11,5,167,167,0,9,0,6
Scottrade,2014-05,15601935371,55973,11,55,1152,1152,0,11,0,7
Aflac,2010-10,13994086254,107464,11,8,85,85,0,1,0,0
QuikTrip,2013-11,5890187327,96789,11,522,10753,10753,0,10,0,10
Recreational Equipment (REI),2012-04,9062006483,12497,11,628,10105,10105,0,10,0,0
Brocade Communications Systems,2011-12,111983056070,148015,11,11,33,33,6,2,0,0
Brocade Communications Systems,2015-02,111983056070,146893,11,9,467,467,0,9,0,3
The Cheesecake Factory,2015-08,341861972627674,184756,11,0,8,8,0,0,0,11
Herman Miller,2013-12,162638622561,164970,11,16,1102,1102,0,10,0,11
Winchester Hospital,2011-11,107079996018373,158031,11,2,26,26,0,11,0,0
Alston & Bird,2009-07,109329898949,49216,11,0,4,4,0,9,0,0
Microsoft,2007-12,9298666412,107143,11,7,2,2,0,11,0,0
Roche Diagnostics,2013-11,116286801731230,180198,11,63,362,363,0,9,0,4
Kimpton Hotels & Restaurants,2010-10,51530158577,38018,11,2,13,13,0,11,0,0
Novo Nordisk,2014-12,105548031768,71781,11,15,27827,27827,0,8,0,6
Boston Consulting Group,2015-10,24961338115,822,11,45,1659,1659,0,11,0,1
Children's Healthcare of Atlanta,2016-05,356527358185,76456,11,543,25563,27679,0,9,0,9
DreamWorks Animation SKG,2012-01,104770457523,36523,11,602,8679,8679,0,11,0,0
Four Seasons Hotels,2010-03,106280431030,145110,11,93,483,483,0,11,0,0
The Everett Clinic,2014-08,61452139395,112270,11,5,38,38,0,8,0,8
Allianz Life Insurance,2014-09,293573224082477,80815,11,2,95,95,0,9,0,10
QuikTrip,2013-09,5890187327,96822,11,957,11819,11819,0,10,0,11
Scripps Health,2015-04,12150039095,83906,11,36,543,543,5,9,0,4
DreamWorks Animation SKG,2012-08,104770457523,36267,11,547,17634,17634,0,11,0,2
St. Jude Children's Research Hospital,2015-07,6435441794,61631,11,1868,115273,115273,0,11,0,0
Teach For America,2013-08,8433834471,99880,11,136,4676,4676,0,10,0,8
American Express,2012-10,6185812851,88213,11,327,11079,11079,0,11,0,9
Ernst & Young,2015-04,195665063800329,86236,11,6,60,60,0,11,0,1
SAS,2009-03,140344030787,2251,11,33,135,135,0,0,0,0
DreamWorks Animation SKG,2014-05,104770457523,35976,11,703,58000,58000,0,11,0,3
GoDaddy.com,2015-03,8749090685,119685,11,197,12889,12889,0,10,0,6
Vanderbilt University,2013-08,99104920858,170653,11,88,2950,2950,0,11,0,9
Intercontinental Hotels Group,2015-03,7933762697,133699,11,25,729,729,0,4,0,10
Accenture,2015-04,20341500871,118909,11,3,108,108,0,9,0,1
Capital One,2016-04,131080263606125,132619,11,824,16929,17373,0,8,0,2
Navy Federal Credit Union,2012-11,160344204010636,132141,11,881,30081,30081,0,11,0,4
DreamWorks Animation SKG,2011-11,104770457523,36552,11,578,3639,3639,0,11,0,0
Brocade Communications Systems,2014-03,111983056070,147057,11,60,231,231,0,9,0,5
"ARI, Automotive Resources International",2015-11,282991730710,175725,11,0,49,49,0,1,0,3
Marriott International,2016-02,143602039041041,84577,11,42,1239,1292,0,9,0,4
Four Seasons Hotels,2010-01,106280431030,145136,11,147,579,579,0,11,0,0
Chesapeake Energy,2013-09,201579567564,40783,11,12,366,366,0,8,0,6
Teach For America,2015-12,8433834471,98726,11,63,7761,7761,0,11,0,3
Sherwin-Williams,2015-07,309180132920,171133,11,1018,70248,70248,0,11,0,0
Navy Federal Credit Union,2014-03,160344204010636,130987,11,103,3772,3772,0,10,0,8
Genentech,2015-12,146718898672043,97139,11,4,82,82,0,11,0,4
USAA,2015-01,161179599992,42409,11,14,364,364,0,11,0,8
Brocade Communications Systems,2014-10,111983056070,146930,11,10,326,326,1,11,0,6
Vanderbilt University,2014-10,99104920858,170518,11,61,3214,3214,0,10,0,7
Accenture,2014-02,20341500871,119153,11,7,197,197,0,5,0,7
LifeBridge Health,2013-06,193538150681786,163012,11,8,111,111,0,10,0,9
Edward Jones,2016-04,180423318637979,2267,11,9,313,326,0,11,0,10
St. Jude Children's Research Hospital,2010-12,6435441794,63625,11,166,2123,2123,0,4,0,2
Nugget Market,2013-01,260624001193,57030,11,34,312,312,0,11,0,11
Novo Nordisk,2015-05,105548031768,71695,11,50,9047,9047,0,5,0,2
FactSet Research Systems,2011-11,47276510407,105478,11,2,111,111,2,10,0,0
Ernst & Young,2015-09,195665063800329,86214,11,5,219,219,0,10,0,0
QuikTrip,2014-09,5890187327,96638,11,513,8030,8030,0,10,0,11
Marriott International,2015-11,143602039041041,84593,11,135,3562,3563,0,6,0,11
Teach For America,2012-09,8433834471,100026,11,116,1884,1884,0,11,0,10
Vanderbilt University,2014-01,99104920858,170588,11,77,3358,3358,0,11,0,7
Scripps Health,2013-01,12150039095,84309,11,60,704,704,0,11,0,8
Adobe,2011-09,305115773870,67786,11,17,225,225,0,11,0,4
Google,2010-12,104958162837,521,11,154,848,848,0,11,0,0
Camden Property Trust,2015-03,128051573873366,2634,11,0,16,16,0,3,0,1
National Instruments,2013-09,19822934020,73151,11,23,965,965,0,10,0,10
Arkansas Children's Hospital,2015-06,112657538333,145622,11,54,3243,3243,0,11,0,8
Baptist Health South Florida,2011-08,127900310965,71059,11,10,83,83,0,11,0,3
J. M. Smucker,2016-02,117266245005679,149355,11,2521,26896,26983,0,11,0,0
FactSet Research Systems,2012-11,47276510407,105356,11,21,621,621,1,11,0,0
American Express,2009-11,6185812851,89234,11,47,286,286,0,11,0,0
PricewaterhouseCoopers,2014-06,232561027513,76023,11,4,140,140,0,10,0,1
QuikTrip,2012-08,5890187327,96983,11,2134,36964,36964,0,9,0,3
Nordstrom,2011-11,12854644836,92205,11,545,4707,4707,0,8,0,2
Sheetz,2012-05,21120170500,184408,11,805,2701,2701,0,11,0,1
Kimpton Hotels & Restaurants,2014-06,51530158577,37277,11,93,2684,2684,0,11,0,7
Nugget Market,2012-02,260624001193,57189,11,58,281,281,0,10,0,0
Kimpton Hotels & Restaurants,2010-04,51530158577,38166,11,14,24,24,0,1,0,3
Ultimate Software,2013-06,29660886831,50127,11,12,486,486,2,11,0,7
Scripps Health,2014-03,12150039095,84084,11,49,681,681,0,11,0,7
Millennium: The Takeda Oncology Company,2013-01,201874996515231,58145,11,2,116,116,0,10,0,8
Winchester Hospital,2015-05,107079996018373,157668,11,5,161,161,0,11,0,4
PCL Construction Enterprises,2014-12,109150299248234,55304,11,16,392,392,0,7,0,9
GoDaddy.com,2015-06,8749090685,119629,11,411,11333,11333,0,10,0,1
FactSet Research Systems,2013-06,47276510407,105279,11,12,509,509,10,10,0,1
Sherwin-Williams,2015-03,309180132920,171219,11,55,4002,4002,0,9,0,5
Build-A-Bear Workshop,2014-09,8783725165,94442,11,275,6579,6580,0,8,0,5
FactSet Research Systems,2012-04,47276510407,105427,11,14,349,349,3,10,0,0
Build-A-Bear Workshop,2012-12,8783725165,94893,11,445,13139,13139,0,9,0,3
Burns & McDonnell,2013-10,193157160706830,50889,11,0,9,9,0,4,0,10
Scottrade,2013-07,15601935371,56055,11,141,512,512,0,11,0,4
Kiewit Corporation,2014-08,210762462323361,185702,11,24,820,820,0,6,0,11
Whole Foods Market,2015-09,525560857527063,56432,11,18,330,330,0,11,0,1
DreamWorks Animation SKG,2011-05,104770457523,36630,11,247,2070,2070,0,11,0,0
Sherwin-Williams,2016-05,309180132920,170998,11,56,1189,1245,0,7,0,2
Roche Diagnostics,2013-10,116286801731230,180209,11,53,181,181,0,11,0,10
Baptist Health South Florida,2012-01,127900310965,70269,11,13,252,252,0,11,0,0
Autodesk,2013-07,74463019717,81534,11,0,6,6,0,1,0,1
Nugget Market,2012-07,260624001193,57103,11,20,109,109,0,11,0,0
Mars,2013-03,211095382256023,181219,11,45,1362,1362,0,11,0,6
Scripps Health,2014-08,12150039095,83997,11,12,560,560,1,11,0,8
FactSet Research Systems,2012-02,47276510407,105454,11,17,231,231,5,9,0,0
USAA,2014-02,161179599992,42592,11,2,88,88,0,11,0,7
CarMax,2014-07,58226901193,117858,11,83,5634,5634,0,3,0,8
Texas Instruments,2011-10,234443101357,170161,11,14,165,165,0,11,0,0
Robert W. Baird,2016-04,148731991811588,43130,11,4,247,251,0,11,0,8
Intercontinental Hotels Group,2012-04,7933762697,133778,11,78,589,589,0,10,0,0
CHG Healthcare Services,2012-02,32264600947,15732,11,5,12,12,0,4,0,0
FedEx,2013-02,150993094945648,160072,11,221,3246,3246,0,10,0,0
Vanderbilt University,2014-11,99104920858,170507,11,180,6905,6905,0,11,0,3
CarMax,2013-05,58226901193,118035,11,223,773,773,0,11,0,6
Navy Federal Credit Union,2014-11,160344204010636,130516,11,254,14483,14483,0,11,0,3
GoDaddy.com,2011-12,8749090685,120225,11,49,281,281,0,4,0,0
Build-A-Bear Workshop,2012-01,8783725165,95192,11,2181,9431,9431,0,11,0,0
Hitachi Data Systems,2015-05,124570004251813,111047,11,0,10,10,9,2,0,2
Arkansas Children's Hospital,2014-12,112657538333,145739,11,125,7648,7648,0,11,0,9
The Cheesecake Factory,2015-12,341861972627674,184692,11,5,20,20,4,2,0,5
J. M. Smucker,2012-07,117266245005679,150215,11,491,2674,2674,0,11,0,3
World Wide Technology,2016-03,75577218799,77943,11,13,371,371,4,11,0,3
Salesforce.com,2016-02,5634829153,51046,11,50,659,679,0,11,0,1
Mars,2014-05,211095382256023,181051,11,214,1966,1966,0,10,0,7
Intercontinental Hotels Group,2015-10,7933762697,133665,11,4,80,80,11,0,0,0
Sherwin-Williams,2015-06,309180132920,171152,11,102,10107,10107,0,7,0,3
Publix Super Markets,2016-05,209968985766607,107501,11,87,987,1035,0,9,0,11
Scripps Health,2015-06,12150039095,83840,11,31,477,477,5,6,0,3
Build-A-Bear Workshop,2014-12,8783725165,94167,11,346,3896,3896,0,2,0,8
Scripps Health,2015-01,12150039095,83934,11,43,2840,2840,0,11,0,7
QuikTrip,2012-09,5890187327,96972,11,5711,14366,14366,0,11,0,10
General Mills,2014-04,163903596981363,95789,11,14,115,115,0,9,0,7
Autodesk,2015-01,74463019717,81289,11,0,35,35,1,2,0,11
Zappos.com,2010-01,7172307686,22995,11,130,44,44,0,3,0,0
Scripps Health,2008-07,12150039095,84515,11,0,0,0,0,11,0,11
FactSet Research Systems,2011-03,47276510407,105568,11,9,56,56,0,11,0,0
USAA,2016-04,161179599992,42227,11,137,622,637,0,11,0,3
Discovery Communications,2015-01,153549641890,181765,11,2,313,313,2,11,0,10
QuikTrip,2013-04,5890187327,96890,11,1095,7545,7545,0,11,0,2
Kiewit Corporation,2014-11,210762462323361,185665,11,21,979,979,0,9,0,10
J. M. Smucker,2012-05,117266245005679,150231,11,211,1478,1478,0,11,0,1
QuikTrip,2014-08,5890187327,96649,11,404,5382,5382,0,9,0,10
GoDaddy.com,2012-05,8749090685,120189,11,75,650,650,0,9,0,1
The Everett Clinic,2014-03,61452139395,112335,11,9,140,140,0,5,0,8
GoDaddy.com,2015-07,8749090685,119618,11,354,13582,13582,0,10,0,1
Teach For America,2012-08,8433834471,100037,11,117,2050,2050,0,8,0,6
Kimpton Hotels & Restaurants,2013-10,51530158577,37444,11,64,735,735,0,10,0,8
Google,2010-11,104958162837,532,11,1052,7363,7365,0,6,0,0
Microsoft,2016-04,9298666412,105923,10,14,330,336,0,9,0,3
Roche Diagnostics,2015-11,116286801731230,180001,10,44,614,614,0,10,0,3
FactSet Research Systems,2012-05,47276510407,105417,10,7,259,259,3,9,0,0
USAA,2014-05,161179599992,42554,10,4,131,131,0,7,0,6
SRA International,2012-06,45726451297,172573,10,0,1,1,9,0,0,0
Teach For America,2016-04,8433834471,98442,10,73,4917,5115,0,10,0,7
Sherwin-Williams,2015-11,309180132920,171053,10,105,5613,5613,0,2,0,8
Nugget Market,2012-10,260624001193,57069,10,18,143,143,0,10,0,10
USAA,2015-05,161179599992,42368,10,124,881,881,0,10,0,5
J. M. Smucker,2015-04,117266245005679,149496,10,32,943,944,0,10,0,5
Brocade Communications Systems,2009-06,111983056070,148435,10,2,14,14,0,0,0,0
Umpqua Bank,2011-12,136874746358544,98372,10,4,26,26,0,10,0,0
Booz Allen Hamilton,2014-02,115188672790,109979,10,0,5,5,0,0,0,0
Monsanto,2016-03,44495818682,158189,10,521,3669,4041,0,10,0,3
FactSet Research Systems,2010-04,47276510407,105706,10,0,37,37,0,10,0,0
Allianz Life Insurance,2013-05,293573224082477,80967,10,1,36,36,0,10,0,7
Vanderbilt University,2013-01,99104920858,170771,10,168,4693,4693,0,10,0,2
SAS,2010-11,140344030787,2085,10,158,945,945,0,10,0,0
Kimley-Horn and Associates,2016-03,204703769542227,180344,10,9,286,291,0,5,0,8
Ultimate Software,2012-03,29660886831,50415,10,15,153,153,0,6,0,1
Winchester Hospital,2011-02,107079996018373,158139,10,6,33,33,0,10,0,0
Balfour Beatty Construction,2014-04,114292728603934,72640,10,16,277,277,0,9,0,9
Hyatt Hotels,2015-07,26114710769,184930,10,10,589,590,0,9,0,7
Navy Federal Credit Union,2015-10,160344204010636,129984,10,380,15082,15082,0,10,0,1
Roche Diagnostics,2016-04,116286801731230,179916,10,76,1130,1171,0,10,0,2
CarMax,2015-03,58226901193,117777,10,283,10361,10361,0,8,0,9
SRA International,2016-02,45726451297,172259,10,1,12,12,0,10,0,8
JM Family Enterprises,2013-07,215824265320,39298,10,6,163,163,0,2,0,1
Mars,2015-03,211095382256023,180784,10,39,1280,1280,0,5,0,8
SAS,2013-04,140344030787,1488,10,1030,18886,18886,0,7,0,8
Kimley-Horn and Associates,2014-11,204703769542227,180469,10,0,44,44,0,2,0,10
CarMax,2010-05,58226901193,118623,10,35,64,64,0,10,0,2
MITRE,2012-05,151373044800,156513,10,13,31,31,5,9,0,0
Aflac,2016-04,13994086254,107158,10,34,1196,1242,0,10,0,9
PCL Construction Enterprises,2014-04,109150299248234,55418,10,3,264,264,0,8,0,6
Build-A-Bear Workshop,2007-11,8783725165,95718,10,108,138,138,0,10,0,10
World Wide Technology,2013-07,75577218799,78838,10,16,482,482,0,10,0,9
Men's Wearhouse,2015-04,199928852452,82455,10,97,1167,1167,0,10,0,7
Arkansas Children's Hospital,2010-08,112657538333,146537,10,55,296,296,0,10,0,0
Accenture,2013-07,20341500871,119233,10,0,93,93,0,7,0,9
Baptist Health South Florida,2012-07,127900310965,69942,10,19,245,245,0,8,0,0
WellStar Health System,2012-11,94455639888,179453,10,4,93,93,0,10,0,10
Aflac,2009-10,13994086254,107491,10,3,21,21,0,10,0,0
Starbucks,2012-03,22092443056,104622,10,23425,207736,207736,0,8,0,1
CarMax,2015-10,58226901193,117717,10,203,12608,12608,0,10,0,4
FactSet Research Systems,2009-11,47276510407,105770,10,2,15,15,0,1,0,3
Scripps Health,2015-02,12150039095,83924,10,143,2352,2352,0,10,0,5
Camden Property Trust,2013-12,128051573873366,2666,10,2,110,110,0,8,0,6
MITRE,2013-07,151373044800,155907,10,21,484,484,0,9,0,10
Ultimate Software,2013-01,29660886831,50330,10,20,450,450,0,7,0,9
Ernst & Young,2015-02,195665063800329,86254,10,7,519,519,0,10,0,10
FactSet Research Systems,2014-05,47276510407,105128,10,0,1321,1321,5,9,0,2
SAS,2012-08,140344030787,1572,10,257,5537,5537,0,4,0,3
JM Family Enterprises,2015-02,215824265320,38685,10,1,240,240,0,4,0,10
Mercedes-Benz USA,2009-10,6604386669,35134,10,606,3865,3865,0,1,0,0
Starbucks,2012-01,22092443056,104636,10,8641,117219,117219,0,6,0,0
Arkansas Children's Hospital,2014-11,112657538333,145750,10,98,5500,5500,0,8,0,8
Hyatt Hotels,2013-11,26114710769,185181,10,14,880,881,0,9,0,7
Salesforce.com,2016-01,5634829153,51057,10,48,662,662,0,10,0,3
Grainger,2016-01,265544390144768,157080,10,3,27,27,0,8,0,6
Burns & McDonnell,2014-09,193157160706830,50805,10,0,47,47,0,9,0,6
SVB Financial Group,2013-01,17979232866,64322,10,5,113,113,4,8,0,6
David Weekley Homes,2012-12,8146864018,175019,10,26,147,147,0,10,0,10
Mars,2011-10,211095382256023,181480,10,8,98,98,0,1,0,0
Google,2014-01,104958162837,340,10,3918,12736,12741,0,9,0,6
Allianz Life Insurance,2014-05,293573224082477,80867,10,2,60,60,0,9,0,5
Mars,2013-07,211095382256023,181171,10,55,1094,1094,0,9,0,9
Sherwin-Williams,2011-01,309180132920,172199,10,197,162,162,0,10,0,0
MITRE,2009-12,151373044800,156928,10,0,14,14,0,0,0,0
GoDaddy.com,2010-05,8749090685,120478,10,19,79,79,0,8,0,1
Nugget Market,2014-08,260624001193,56783,10,6,163,163,0,7,0,10
GoDaddy.com,2016-03,8749090685,119519,10,57,2039,2101,0,2,0,1
American Express,2012-06,6185812851,88264,10,173,4135,4135,0,9,0,0
Teach For America,2016-05,8433834471,98432,10,102,5481,5889,0,10,0,8
Camden Property Trust,2015-10,128051573873366,2588,10,3,67,67,0,10,0,8
Starbucks,2015-12,22092443056,104147,10,273,8814,8878,0,10,0,0
Allianz Life Insurance,2013-08,293573224082477,80939,10,0,42,42,0,10,0,7
CarMax,2012-05,58226901193,118191,10,74,232,232,0,9,0,0
QuikTrip,2013-03,5890187327,96901,10,1451,5409,5409,0,10,0,1
Novo Nordisk,2014-06,105548031768,71893,10,9,2973,2973,0,7,0,5
Herman Miller,2014-01,162638622561,164960,10,4,940,940,0,9,0,10
Hyatt Hotels,2013-09,26114710769,185211,10,8,489,490,0,8,0,6
Accenture,2014-11,20341500871,119036,10,25,1186,1186,0,10,0,7
Vanderbilt University,2015-03,99104920858,170460,10,598,3910,3910,0,10,0,5
Roche Diagnostics,2015-02,116286801731230,180058,10,19,845,845,0,10,0,7
